episode,winner,DQN,Random
7356,draw,0,0
7357,DQN,1,-1
7358,DQN,1,-1
7359,DQN,1,-1
7360,DQN,1,-1
7361,DQN,1,-1
7362,DQN,1,-1
7363,DQN,1,-1
7364,DQN,1,-1
7365,DQN,1,-1
7366,DQN,1,-1
7367,draw,0,0
7368,DQN,1,-1
7369,draw,0,0
7370,DQN,1,-1
7371,Random,-1,1
7372,DQN,1,-1
7373,draw,0,0
7374,Random,-1,1
7375,DQN,1,-1
7376,DQN,1,-1
7377,DQN,1,-1
7378,DQN,1,-1
7379,DQN,1,-1
7380,draw,0,0
7381,DQN,1,-1
7382,DQN,1,-1
7383,draw,0,0
7384,draw,0,0
7385,DQN,1,-1
7386,draw,0,0
7387,DQN,1,-1
7388,draw,0,0
7389,Random,-1,1
7390,draw,0,0
7391,draw,0,0
7392,DQN,1,-1
7393,Random,-1,1
7394,DQN,1,-1
7395,Random,-1,1
7396,DQN,1,-1
7397,DQN,1,-1
7398,DQN,1,-1
7399,DQN,1,-1
7400,Random,-1,1
7401,DQN,1,-1
7402,DQN,1,-1
7403,DQN,1,-1
7404,DQN,1,-1
7405,DQN,1,-1
7406,DQN,1,-1
7407,DQN,1,-1
7408,draw,0,0
7409,Random,-1,1
7410,DQN,1,-1
7411,draw,0,0
7412,draw,0,0
7413,Random,-1,1
7414,DQN,1,-1
7415,DQN,1,-1
7416,Random,-1,1
7417,DQN,1,-1
7418,DQN,1,-1
7419,draw,0,0
7420,Random,-1,1
7421,DQN,1,-1
7422,DQN,1,-1
7423,DQN,1,-1
7424,Random,-1,1
7425,DQN,1,-1
7426,DQN,1,-1
7427,draw,0,0
7428,draw,0,0
7429,draw,0,0
7430,Random,-1,1
7431,draw,0,0
7432,DQN,1,-1
7433,DQN,1,-1
7434,draw,0,0
7435,Random,-1,1
7436,DQN,1,-1
7437,draw,0,0
7438,DQN,1,-1
7439,DQN,1,-1
7440,DQN,1,-1
7441,DQN,1,-1
7442,Random,-1,1
7443,draw,0,0
7444,draw,0,0
7445,DQN,1,-1
7446,draw,0,0
7447,DQN,1,-1
7448,DQN,1,-1
7449,DQN,1,-1
7450,Random,-1,1
7451,DQN,1,-1
7452,DQN,1,-1
7453,DQN,1,-1
7454,DQN,1,-1
7455,draw,0,0
7456,DQN,1,-1
7457,draw,0,0
7458,DQN,1,-1
7459,Random,-1,1
7460,DQN,1,-1
7461,draw,0,0
7462,DQN,1,-1
7463,DQN,1,-1
7464,Random,-1,1
7465,DQN,1,-1
7466,draw,0,0
7467,DQN,1,-1
7468,DQN,1,-1
7469,DQN,1,-1
7470,DQN,1,-1
7471,Random,-1,1
7472,DQN,1,-1
7473,DQN,1,-1
7474,DQN,1,-1
7475,DQN,1,-1
7476,draw,0,0
7477,draw,0,0
7478,draw,0,0
7479,DQN,1,-1
7480,draw,0,0
7481,DQN,1,-1
7482,DQN,1,-1
7483,DQN,1,-1
7484,DQN,1,-1
7485,DQN,1,-1
7486,Random,-1,1
7487,DQN,1,-1
7488,DQN,1,-1
7489,DQN,1,-1
7490,DQN,1,-1
7491,DQN,1,-1
7492,Random,-1,1
7493,DQN,1,-1
7494,draw,0,0
7495,DQN,1,-1
7496,draw,0,0
7497,DQN,1,-1
7498,DQN,1,-1
7499,DQN,1,-1
7500,DQN,1,-1
7501,Random,-1,1
7502,DQN,1,-1
7503,DQN,1,-1
7504,DQN,1,-1
7505,DQN,1,-1
7506,DQN,1,-1
7507,DQN,1,-1
7508,DQN,1,-1
7509,DQN,1,-1
7510,DQN,1,-1
7511,DQN,1,-1
7512,DQN,1,-1
7513,DQN,1,-1
7514,DQN,1,-1
7515,DQN,1,-1
7516,Random,-1,1
7517,DQN,1,-1
7518,DQN,1,-1
7519,Random,-1,1
7520,DQN,1,-1
7521,DQN,1,-1
7522,DQN,1,-1
7523,DQN,1,-1
7524,DQN,1,-1
7525,DQN,1,-1
7526,DQN,1,-1
7527,DQN,1,-1
7528,DQN,1,-1
7529,DQN,1,-1
7530,DQN,1,-1
7531,DQN,1,-1
7532,DQN,1,-1
7533,DQN,1,-1
7534,DQN,1,-1
7535,DQN,1,-1
7536,Random,-1,1
7537,Random,-1,1
7538,DQN,1,-1
7539,DQN,1,-1
7540,Random,-1,1
7541,DQN,1,-1
7542,DQN,1,-1
7543,DQN,1,-1
7544,DQN,1,-1
7545,DQN,1,-1
7546,Random,-1,1
7547,DQN,1,-1
7548,Random,-1,1
7549,DQN,1,-1
7550,DQN,1,-1
7551,DQN,1,-1
7552,DQN,1,-1
7553,DQN,1,-1
7554,Random,-1,1
7555,DQN,1,-1
7556,Random,-1,1
7557,DQN,1,-1
7558,DQN,1,-1
7559,DQN,1,-1
7560,DQN,1,-1
7561,DQN,1,-1
7562,DQN,1,-1
7563,DQN,1,-1
7564,DQN,1,-1
7565,DQN,1,-1
7566,DQN,1,-1
7567,DQN,1,-1
7568,DQN,1,-1
7569,DQN,1,-1
7570,draw,0,0
7571,DQN,1,-1
7572,DQN,1,-1
7573,DQN,1,-1
7574,DQN,1,-1
7575,DQN,1,-1
7576,DQN,1,-1
7577,DQN,1,-1
7578,DQN,1,-1
7579,DQN,1,-1
7580,DQN,1,-1
7581,DQN,1,-1
7582,DQN,1,-1
7583,DQN,1,-1
7584,DQN,1,-1
7585,DQN,1,-1
7586,Random,-1,1
7587,DQN,1,-1
7588,DQN,1,-1
7589,Random,-1,1
7590,DQN,1,-1
7591,Random,-1,1
7592,DQN,1,-1
7593,DQN,1,-1
7594,DQN,1,-1
7595,DQN,1,-1
7596,DQN,1,-1
7597,DQN,1,-1
7598,Random,-1,1
7599,DQN,1,-1
7600,DQN,1,-1
7601,DQN,1,-1
7602,DQN,1,-1
7603,Random,-1,1
7604,Random,-1,1
7605,DQN,1,-1
7606,DQN,1,-1
7607,DQN,1,-1
7608,DQN,1,-1
7609,DQN,1,-1
7610,Random,-1,1
7611,DQN,1,-1
7612,DQN,1,-1
7613,DQN,1,-1
7614,DQN,1,-1
7615,DQN,1,-1
7616,DQN,1,-1
7617,DQN,1,-1
7618,DQN,1,-1
7619,DQN,1,-1
7620,DQN,1,-1
7621,Random,-1,1
7622,Random,-1,1
7623,DQN,1,-1
7624,Random,-1,1
7625,DQN,1,-1
7626,DQN,1,-1
7627,DQN,1,-1
7628,Random,-1,1
7629,DQN,1,-1
7630,DQN,1,-1
7631,DQN,1,-1
7632,DQN,1,-1
7633,draw,0,0
7634,DQN,1,-1
7635,DQN,1,-1
7636,Random,-1,1
7637,Random,-1,1
7638,Random,-1,1
7639,DQN,1,-1
7640,Random,-1,1
7641,DQN,1,-1
7642,DQN,1,-1
7643,draw,0,0
7644,DQN,1,-1
7645,DQN,1,-1
7646,DQN,1,-1
7647,DQN,1,-1
7648,DQN,1,-1
7649,DQN,1,-1
7650,Random,-1,1
7651,DQN,1,-1
7652,DQN,1,-1
7653,DQN,1,-1
7654,DQN,1,-1
7655,Random,-1,1
7656,DQN,1,-1
7657,DQN,1,-1
7658,DQN,1,-1
7659,DQN,1,-1
7660,DQN,1,-1
7661,DQN,1,-1
7662,DQN,1,-1
7663,Random,-1,1
7664,DQN,1,-1
7665,DQN,1,-1
7666,DQN,1,-1
7667,DQN,1,-1
7668,DQN,1,-1
7669,DQN,1,-1
7670,DQN,1,-1
7671,DQN,1,-1
7672,DQN,1,-1
7673,DQN,1,-1
7674,Random,-1,1
7675,DQN,1,-1
7676,DQN,1,-1
7677,DQN,1,-1
7678,DQN,1,-1
7679,draw,0,0
7680,DQN,1,-1
7681,DQN,1,-1
7682,draw,0,0
7683,Random,-1,1
7684,DQN,1,-1
7685,DQN,1,-1
7686,draw,0,0
7687,Random,-1,1
7688,DQN,1,-1
7689,Random,-1,1
7690,Random,-1,1
7691,DQN,1,-1
7692,draw,0,0
7693,draw,0,0
7694,DQN,1,-1
7695,draw,0,0
7696,Random,-1,1
7697,Random,-1,1
7698,DQN,1,-1
7699,draw,0,0
7700,Random,-1,1
7701,Random,-1,1
7702,DQN,1,-1
7703,DQN,1,-1
7704,Random,-1,1
7705,DQN,1,-1
7706,DQN,1,-1
7707,draw,0,0
7708,DQN,1,-1
7709,DQN,1,-1
7710,draw,0,0
7711,Random,-1,1
7712,draw,0,0
7713,draw,0,0
7714,draw,0,0
7715,draw,0,0
7716,draw,0,0
7717,draw,0,0
7718,DQN,1,-1
7719,draw,0,0
7720,draw,0,0
7721,draw,0,0
7722,Random,-1,1
7723,draw,0,0
7724,DQN,1,-1
7725,draw,0,0
7726,Random,-1,1
7727,draw,0,0
7728,Random,-1,1
7729,DQN,1,-1
7730,draw,0,0
7731,DQN,1,-1
7732,DQN,1,-1
7733,draw,0,0
7734,draw,0,0
7735,draw,0,0
7736,Random,-1,1
7737,draw,0,0
7738,draw,0,0
7739,DQN,1,-1
7740,draw,0,0
7741,Random,-1,1
7742,DQN,1,-1
7743,DQN,1,-1
7744,draw,0,0
7745,draw,0,0
7746,DQN,1,-1
7747,draw,0,0
7748,Random,-1,1
7749,draw,0,0
7750,DQN,1,-1
7751,Random,-1,1
7752,Random,-1,1
7753,draw,0,0
7754,DQN,1,-1
7755,Random,-1,1
7756,DQN,1,-1
7757,draw,0,0
7758,Random,-1,1
7759,Random,-1,1
7760,DQN,1,-1
7761,draw,0,0
7762,Random,-1,1
7763,draw,0,0
7764,DQN,1,-1
7765,DQN,1,-1
7766,DQN,1,-1
7767,DQN,1,-1
7768,draw,0,0
7769,DQN,1,-1
7770,draw,0,0
7771,DQN,1,-1
7772,DQN,1,-1
7773,draw,0,0
7774,Random,-1,1
7775,DQN,1,-1
7776,Random,-1,1
7777,draw,0,0
7778,DQN,1,-1
7779,Random,-1,1
7780,draw,0,0
7781,DQN,1,-1
7782,DQN,1,-1
7783,DQN,1,-1
7784,Random,-1,1
7785,DQN,1,-1
7786,draw,0,0
7787,Random,-1,1
7788,draw,0,0
7789,DQN,1,-1
7790,DQN,1,-1
7791,DQN,1,-1
7792,DQN,1,-1
7793,draw,0,0
7794,DQN,1,-1
7795,DQN,1,-1
7796,DQN,1,-1
7797,DQN,1,-1
7798,DQN,1,-1
7799,DQN,1,-1
7800,DQN,1,-1
7801,DQN,1,-1
7802,DQN,1,-1
7803,DQN,1,-1
7804,DQN,1,-1
7805,DQN,1,-1
7806,Random,-1,1
7807,DQN,1,-1
7808,Random,-1,1
7809,Random,-1,1
7810,DQN,1,-1
7811,draw,0,0
7812,DQN,1,-1
7813,draw,0,0
7814,DQN,1,-1
7815,DQN,1,-1
7816,DQN,1,-1
7817,DQN,1,-1
7818,DQN,1,-1
7819,Random,-1,1
7820,DQN,1,-1
7821,draw,0,0
7822,Random,-1,1
7823,DQN,1,-1
7824,DQN,1,-1
7825,DQN,1,-1
7826,DQN,1,-1
7827,draw,0,0
7828,Random,-1,1
7829,DQN,1,-1
7830,DQN,1,-1
7831,Random,-1,1
7832,DQN,1,-1
7833,DQN,1,-1
7834,DQN,1,-1
7835,DQN,1,-1
7836,DQN,1,-1
7837,DQN,1,-1
7838,DQN,1,-1
7839,draw,0,0
7840,DQN,1,-1
7841,Random,-1,1
7842,DQN,1,-1
7843,draw,0,0
7844,draw,0,0
7845,draw,0,0
7846,DQN,1,-1
7847,DQN,1,-1
7848,DQN,1,-1
7849,DQN,1,-1
7850,DQN,1,-1
7851,Random,-1,1
7852,draw,0,0
7853,DQN,1,-1
7854,Random,-1,1
7855,draw,0,0
7856,draw,0,0
7857,DQN,1,-1
7858,DQN,1,-1
7859,DQN,1,-1
7860,DQN,1,-1
7861,DQN,1,-1
7862,DQN,1,-1
7863,draw,0,0
7864,Random,-1,1
7865,DQN,1,-1
7866,Random,-1,1
7867,Random,-1,1
7868,DQN,1,-1
7869,DQN,1,-1
7870,Random,-1,1
7871,draw,0,0
7872,DQN,1,-1
7873,DQN,1,-1
7874,DQN,1,-1
7875,DQN,1,-1
7876,DQN,1,-1
7877,DQN,1,-1
7878,draw,0,0
7879,Random,-1,1
7880,Random,-1,1
7881,DQN,1,-1
7882,DQN,1,-1
7883,DQN,1,-1
7884,DQN,1,-1
7885,DQN,1,-1
7886,DQN,1,-1
7887,Random,-1,1
7888,DQN,1,-1
7889,DQN,1,-1
7890,DQN,1,-1
7891,DQN,1,-1
7892,Random,-1,1
7893,DQN,1,-1
7894,DQN,1,-1
7895,DQN,1,-1
7896,DQN,1,-1
7897,DQN,1,-1
7898,DQN,1,-1
7899,Random,-1,1
7900,DQN,1,-1
7901,DQN,1,-1
7902,DQN,1,-1
7903,DQN,1,-1
7904,DQN,1,-1
7905,DQN,1,-1
7906,DQN,1,-1
7907,DQN,1,-1
7908,DQN,1,-1
7909,Random,-1,1
7910,DQN,1,-1
7911,Random,-1,1
7912,Random,-1,1
7913,DQN,1,-1
7914,DQN,1,-1
7915,DQN,1,-1
7916,DQN,1,-1
7917,Random,-1,1
7918,Random,-1,1
7919,DQN,1,-1
7920,DQN,1,-1
7921,DQN,1,-1
7922,DQN,1,-1
7923,DQN,1,-1
7924,Random,-1,1
7925,DQN,1,-1
7926,Random,-1,1
7927,DQN,1,-1
7928,DQN,1,-1
7929,Random,-1,1
7930,DQN,1,-1
7931,Random,-1,1
7932,DQN,1,-1
7933,DQN,1,-1
7934,Random,-1,1
7935,DQN,1,-1
7936,Random,-1,1
7937,DQN,1,-1
7938,DQN,1,-1
7939,draw,0,0
7940,Random,-1,1
7941,DQN,1,-1
7942,DQN,1,-1
7943,DQN,1,-1
7944,Random,-1,1
7945,Random,-1,1
7946,Random,-1,1
7947,DQN,1,-1
7948,DQN,1,-1
7949,Random,-1,1
7950,DQN,1,-1
7951,DQN,1,-1
7952,DQN,1,-1
7953,DQN,1,-1
7954,DQN,1,-1
7955,DQN,1,-1
7956,DQN,1,-1
7957,DQN,1,-1
7958,DQN,1,-1
7959,Random,-1,1
7960,Random,-1,1
7961,DQN,1,-1
7962,DQN,1,-1
7963,DQN,1,-1
7964,Random,-1,1
7965,DQN,1,-1
7966,DQN,1,-1
7967,DQN,1,-1
7968,DQN,1,-1
7969,DQN,1,-1
7970,Random,-1,1
7971,DQN,1,-1
7972,DQN,1,-1
7973,DQN,1,-1
7974,Random,-1,1
7975,DQN,1,-1
7976,DQN,1,-1
7977,DQN,1,-1
7978,Random,-1,1
7979,DQN,1,-1
7980,DQN,1,-1
7981,Random,-1,1
7982,DQN,1,-1
7983,Random,-1,1
7984,DQN,1,-1
7985,Random,-1,1
7986,DQN,1,-1
7987,DQN,1,-1
7988,Random,-1,1
7989,DQN,1,-1
7990,DQN,1,-1
7991,DQN,1,-1
7992,DQN,1,-1
7993,DQN,1,-1
7994,Random,-1,1
7995,Random,-1,1
7996,DQN,1,-1
7997,DQN,1,-1
7998,DQN,1,-1
7999,Random,-1,1
8000,DQN,1,-1
8001,DQN,1,-1
8002,DQN,1,-1
8003,DQN,1,-1
8004,DQN,1,-1
8005,DQN,1,-1
8006,DQN,1,-1
8007,DQN,1,-1
8008,DQN,1,-1
8009,DQN,1,-1
8010,DQN,1,-1
8011,Random,-1,1
8012,Random,-1,1
8013,DQN,1,-1
8014,Random,-1,1
8015,DQN,1,-1
8016,DQN,1,-1
8017,DQN,1,-1
8018,DQN,1,-1
8019,DQN,1,-1
8020,DQN,1,-1
8021,DQN,1,-1
8022,DQN,1,-1
8023,DQN,1,-1
8024,DQN,1,-1
8025,Random,-1,1
8026,DQN,1,-1
8027,DQN,1,-1
8028,Random,-1,1
8029,DQN,1,-1
8030,DQN,1,-1
8031,DQN,1,-1
8032,draw,0,0
8033,DQN,1,-1
8034,Random,-1,1
8035,DQN,1,-1
8036,DQN,1,-1
8037,DQN,1,-1
8038,DQN,1,-1
8039,DQN,1,-1
8040,DQN,1,-1
8041,Random,-1,1
8042,Random,-1,1
8043,Random,-1,1
8044,DQN,1,-1
8045,draw,0,0
8046,draw,0,0
8047,DQN,1,-1
8048,DQN,1,-1
8049,DQN,1,-1
8050,DQN,1,-1
8051,DQN,1,-1
8052,DQN,1,-1
8053,Random,-1,1
8054,draw,0,0
8055,DQN,1,-1
8056,DQN,1,-1
8057,DQN,1,-1
8058,Random,-1,1
8059,draw,0,0
8060,Random,-1,1
8061,DQN,1,-1
8062,DQN,1,-1
8063,DQN,1,-1
8064,DQN,1,-1
8065,Random,-1,1
8066,DQN,1,-1
8067,DQN,1,-1
8068,DQN,1,-1
8069,DQN,1,-1
8070,DQN,1,-1
8071,DQN,1,-1
8072,DQN,1,-1
8073,DQN,1,-1
8074,DQN,1,-1
8075,DQN,1,-1
8076,DQN,1,-1
8077,Random,-1,1
8078,Random,-1,1
8079,DQN,1,-1
8080,DQN,1,-1
8081,DQN,1,-1
8082,DQN,1,-1
8083,DQN,1,-1
8084,DQN,1,-1
8085,DQN,1,-1
8086,DQN,1,-1
8087,Random,-1,1
8088,draw,0,0
8089,Random,-1,1
8090,DQN,1,-1
8091,DQN,1,-1
8092,DQN,1,-1
8093,DQN,1,-1
8094,Random,-1,1
8095,Random,-1,1
8096,DQN,1,-1
8097,DQN,1,-1
8098,Random,-1,1
8099,Random,-1,1
8100,Random,-1,1
8101,DQN,1,-1
8102,DQN,1,-1
8103,DQN,1,-1
8104,draw,0,0
8105,DQN,1,-1
8106,DQN,1,-1
8107,draw,0,0
8108,DQN,1,-1
8109,DQN,1,-1
8110,DQN,1,-1
8111,DQN,1,-1
8112,Random,-1,1
8113,DQN,1,-1
8114,DQN,1,-1
8115,DQN,1,-1
8116,DQN,1,-1
8117,draw,0,0
8118,DQN,1,-1
8119,DQN,1,-1
8120,DQN,1,-1
8121,Random,-1,1
8122,Random,-1,1
8123,Random,-1,1
8124,DQN,1,-1
8125,draw,0,0
8126,Random,-1,1
8127,draw,0,0
8128,DQN,1,-1
8129,Random,-1,1
8130,draw,0,0
8131,DQN,1,-1
8132,DQN,1,-1
8133,draw,0,0
8134,DQN,1,-1
8135,DQN,1,-1
8136,DQN,1,-1
8137,DQN,1,-1
8138,DQN,1,-1
8139,draw,0,0
8140,DQN,1,-1
8141,Random,-1,1
8142,DQN,1,-1
8143,draw,0,0
8144,DQN,1,-1
8145,draw,0,0
8146,Random,-1,1
8147,DQN,1,-1
8148,Random,-1,1
8149,draw,0,0
8150,Random,-1,1
8151,DQN,1,-1
8152,DQN,1,-1
8153,DQN,1,-1
8154,DQN,1,-1
8155,draw,0,0
8156,DQN,1,-1
8157,Random,-1,1
8158,DQN,1,-1
8159,DQN,1,-1
8160,DQN,1,-1
8161,Random,-1,1
8162,DQN,1,-1
8163,DQN,1,-1
8164,DQN,1,-1
8165,DQN,1,-1
8166,DQN,1,-1
8167,DQN,1,-1
8168,DQN,1,-1
8169,Random,-1,1
8170,DQN,1,-1
8171,DQN,1,-1
8172,Random,-1,1
8173,DQN,1,-1
8174,DQN,1,-1
8175,DQN,1,-1
8176,DQN,1,-1
8177,Random,-1,1
8178,draw,0,0
8179,DQN,1,-1
8180,DQN,1,-1
8181,Random,-1,1
8182,Random,-1,1
8183,Random,-1,1
8184,draw,0,0
8185,Random,-1,1
8186,Random,-1,1
8187,DQN,1,-1
8188,DQN,1,-1
8189,Random,-1,1
8190,DQN,1,-1
8191,DQN,1,-1
8192,Random,-1,1
8193,DQN,1,-1
8194,DQN,1,-1
8195,DQN,1,-1
8196,DQN,1,-1
8197,DQN,1,-1
8198,DQN,1,-1
8199,Random,-1,1
8200,DQN,1,-1
8201,DQN,1,-1
8202,DQN,1,-1
8203,DQN,1,-1
8204,DQN,1,-1
8205,DQN,1,-1
8206,DQN,1,-1
8207,DQN,1,-1
8208,draw,0,0
8209,DQN,1,-1
8210,draw,0,0
8211,draw,0,0
8212,DQN,1,-1
8213,Random,-1,1
8214,DQN,1,-1
8215,DQN,1,-1
8216,DQN,1,-1
8217,Random,-1,1
8218,DQN,1,-1
8219,Random,-1,1
8220,DQN,1,-1
8221,DQN,1,-1
8222,Random,-1,1
8223,Random,-1,1
8224,Random,-1,1
8225,DQN,1,-1
8226,Random,-1,1
8227,DQN,1,-1
8228,DQN,1,-1
8229,DQN,1,-1
8230,DQN,1,-1
8231,DQN,1,-1
8232,DQN,1,-1
8233,DQN,1,-1
8234,DQN,1,-1
8235,DQN,1,-1
8236,DQN,1,-1
8237,draw,0,0
8238,DQN,1,-1
8239,DQN,1,-1
8240,DQN,1,-1
8241,DQN,1,-1
8242,DQN,1,-1
8243,DQN,1,-1
8244,DQN,1,-1
8245,DQN,1,-1
8246,DQN,1,-1
8247,DQN,1,-1
8248,DQN,1,-1
8249,DQN,1,-1
8250,DQN,1,-1
8251,DQN,1,-1
8252,DQN,1,-1
8253,Random,-1,1
8254,DQN,1,-1
8255,Random,-1,1
8256,draw,0,0
8257,DQN,1,-1
8258,DQN,1,-1
8259,DQN,1,-1
8260,DQN,1,-1
8261,Random,-1,1
8262,DQN,1,-1
8263,DQN,1,-1
8264,DQN,1,-1
8265,DQN,1,-1
8266,Random,-1,1
8267,DQN,1,-1
8268,Random,-1,1
8269,DQN,1,-1
8270,DQN,1,-1
8271,DQN,1,-1
8272,DQN,1,-1
8273,DQN,1,-1
8274,DQN,1,-1
8275,DQN,1,-1
8276,DQN,1,-1
8277,Random,-1,1
8278,Random,-1,1
8279,DQN,1,-1
8280,DQN,1,-1
8281,DQN,1,-1
8282,DQN,1,-1
8283,DQN,1,-1
8284,DQN,1,-1
8285,DQN,1,-1
8286,DQN,1,-1
8287,draw,0,0
8288,Random,-1,1
8289,Random,-1,1
8290,DQN,1,-1
8291,DQN,1,-1
8292,DQN,1,-1
8293,DQN,1,-1
8294,DQN,1,-1
8295,DQN,1,-1
8296,DQN,1,-1
8297,DQN,1,-1
8298,DQN,1,-1
8299,DQN,1,-1
8300,Random,-1,1
8301,Random,-1,1
8302,DQN,1,-1
8303,DQN,1,-1
8304,DQN,1,-1
8305,DQN,1,-1
8306,DQN,1,-1
8307,DQN,1,-1
8308,DQN,1,-1
8309,DQN,1,-1
8310,DQN,1,-1
8311,DQN,1,-1
8312,DQN,1,-1
8313,DQN,1,-1
8314,DQN,1,-1
8315,DQN,1,-1
8316,draw,0,0
8317,DQN,1,-1
8318,DQN,1,-1
8319,Random,-1,1
8320,DQN,1,-1
8321,DQN,1,-1
8322,Random,-1,1
8323,draw,0,0
8324,DQN,1,-1
8325,DQN,1,-1
8326,DQN,1,-1
8327,DQN,1,-1
8328,DQN,1,-1
8329,DQN,1,-1
8330,DQN,1,-1
8331,Random,-1,1
8332,Random,-1,1
8333,DQN,1,-1
8334,Random,-1,1
8335,DQN,1,-1
8336,DQN,1,-1
8337,draw,0,0
8338,draw,0,0
8339,DQN,1,-1
8340,draw,0,0
8341,Random,-1,1
8342,DQN,1,-1
8343,DQN,1,-1
8344,DQN,1,-1
8345,draw,0,0
8346,DQN,1,-1
8347,DQN,1,-1
8348,DQN,1,-1
8349,DQN,1,-1
8350,DQN,1,-1
8351,DQN,1,-1
8352,DQN,1,-1
8353,draw,0,0
8354,draw,0,0
8355,DQN,1,-1
8356,DQN,1,-1
8357,DQN,1,-1
8358,DQN,1,-1
8359,DQN,1,-1
8360,DQN,1,-1
8361,DQN,1,-1
8362,draw,0,0
8363,DQN,1,-1
8364,DQN,1,-1
8365,DQN,1,-1
8366,draw,0,0
8367,draw,0,0
8368,draw,0,0
8369,DQN,1,-1
8370,DQN,1,-1
8371,DQN,1,-1
8372,Random,-1,1
8373,DQN,1,-1
8374,DQN,1,-1
8375,Random,-1,1
8376,DQN,1,-1
8377,DQN,1,-1
8378,Random,-1,1
8379,DQN,1,-1
8380,DQN,1,-1
8381,DQN,1,-1
8382,DQN,1,-1
8383,DQN,1,-1
8384,DQN,1,-1
8385,Random,-1,1
8386,DQN,1,-1
8387,DQN,1,-1
8388,DQN,1,-1
8389,DQN,1,-1
8390,DQN,1,-1
8391,DQN,1,-1
8392,DQN,1,-1
8393,DQN,1,-1
8394,DQN,1,-1
8395,DQN,1,-1
8396,Random,-1,1
8397,DQN,1,-1
8398,DQN,1,-1
8399,DQN,1,-1
8400,Random,-1,1
8401,Random,-1,1
8402,draw,0,0
8403,DQN,1,-1
8404,draw,0,0
8405,DQN,1,-1
8406,DQN,1,-1
8407,Random,-1,1
8408,draw,0,0
8409,DQN,1,-1
8410,DQN,1,-1
8411,Random,-1,1
8412,DQN,1,-1
8413,DQN,1,-1
8414,DQN,1,-1
8415,DQN,1,-1
8416,draw,0,0
8417,DQN,1,-1
8418,draw,0,0
8419,DQN,1,-1
8420,DQN,1,-1
8421,DQN,1,-1
8422,DQN,1,-1
8423,draw,0,0
8424,DQN,1,-1
8425,DQN,1,-1
8426,Random,-1,1
8427,DQN,1,-1
8428,draw,0,0
8429,Random,-1,1
8430,DQN,1,-1
8431,DQN,1,-1
8432,DQN,1,-1
8433,DQN,1,-1
8434,DQN,1,-1
8435,DQN,1,-1
8436,draw,0,0
8437,DQN,1,-1
8438,draw,0,0
8439,DQN,1,-1
8440,DQN,1,-1
8441,DQN,1,-1
8442,DQN,1,-1
8443,DQN,1,-1
8444,draw,0,0
8445,Random,-1,1
8446,DQN,1,-1
8447,draw,0,0
8448,Random,-1,1
8449,Random,-1,1
8450,DQN,1,-1
8451,draw,0,0
8452,DQN,1,-1
8453,DQN,1,-1
8454,DQN,1,-1
8455,draw,0,0
8456,draw,0,0
8457,draw,0,0
8458,draw,0,0
8459,DQN,1,-1
8460,Random,-1,1
8461,DQN,1,-1
8462,Random,-1,1
8463,DQN,1,-1
8464,DQN,1,-1
8465,draw,0,0
8466,DQN,1,-1
8467,DQN,1,-1
8468,DQN,1,-1
8469,DQN,1,-1
8470,draw,0,0
8471,DQN,1,-1
8472,DQN,1,-1
8473,draw,0,0
8474,draw,0,0
8475,draw,0,0
8476,DQN,1,-1
8477,draw,0,0
8478,Random,-1,1
8479,draw,0,0
8480,draw,0,0
8481,DQN,1,-1
8482,draw,0,0
8483,Random,-1,1
8484,DQN,1,-1
8485,DQN,1,-1
8486,DQN,1,-1
8487,Random,-1,1
8488,DQN,1,-1
8489,DQN,1,-1
8490,draw,0,0
8491,DQN,1,-1
8492,draw,0,0
8493,DQN,1,-1
8494,DQN,1,-1
8495,Random,-1,1
8496,DQN,1,-1
8497,DQN,1,-1
8498,DQN,1,-1
8499,DQN,1,-1
8500,DQN,1,-1
8501,DQN,1,-1
8502,DQN,1,-1
8503,DQN,1,-1
8504,DQN,1,-1
8505,DQN,1,-1
8506,DQN,1,-1
8507,draw,0,0
8508,DQN,1,-1
8509,DQN,1,-1
8510,DQN,1,-1
8511,DQN,1,-1
8512,draw,0,0
8513,Random,-1,1
8514,draw,0,0
8515,DQN,1,-1
8516,DQN,1,-1
8517,DQN,1,-1
8518,Random,-1,1
8519,DQN,1,-1
8520,Random,-1,1
8521,DQN,1,-1
8522,DQN,1,-1
8523,DQN,1,-1
8524,DQN,1,-1
8525,draw,0,0
8526,DQN,1,-1
8527,DQN,1,-1
8528,Random,-1,1
8529,Random,-1,1
8530,Random,-1,1
8531,Random,-1,1
8532,draw,0,0
8533,DQN,1,-1
8534,DQN,1,-1
8535,DQN,1,-1
8536,DQN,1,-1
8537,DQN,1,-1
8538,DQN,1,-1
8539,Random,-1,1
8540,DQN,1,-1
8541,DQN,1,-1
8542,DQN,1,-1
8543,DQN,1,-1
8544,DQN,1,-1
8545,draw,0,0
8546,DQN,1,-1
8547,DQN,1,-1
8548,DQN,1,-1
8549,DQN,1,-1
8550,Random,-1,1
8551,DQN,1,-1
8552,DQN,1,-1
8553,DQN,1,-1
8554,DQN,1,-1
8555,DQN,1,-1
8556,draw,0,0
8557,DQN,1,-1
8558,draw,0,0
8559,DQN,1,-1
8560,DQN,1,-1
8561,DQN,1,-1
8562,DQN,1,-1
8563,draw,0,0
8564,DQN,1,-1
8565,DQN,1,-1
8566,DQN,1,-1
8567,DQN,1,-1
