episode,winner,DQN,DQN_2
4972,DQN,1,-1
4973,DQN,1,-1
4974,DQN,1,-1
4975,DQN_2,-1,1
4976,DQN,1,-1
4977,DQN_2,-1,1
4978,DQN_2,-1,1
4979,DQN_2,-1,1
4980,DQN_2,-1,1
4981,DQN_2,-1,1
4982,DQN,1,-1
4983,DQN_2,-1,1
4984,DQN,1,-1
4985,DQN,1,-1
4986,DQN_2,-1,1
4987,DQN,1,-1
4988,DQN_2,-1,1
4989,DQN_2,-1,1
4990,DQN,1,-1
4991,DQN_2,-1,1
4992,draw,0,0
4993,DQN,1,-1
4994,DQN,1,-1
4995,DQN_2,-1,1
4996,DQN,1,-1
4997,DQN,1,-1
4998,DQN,1,-1
4999,DQN,1,-1
5000,DQN,1,-1
5001,DQN,1,-1
5002,DQN,1,-1
5003,DQN,1,-1
5004,draw,0,0
5005,draw,0,0
5006,DQN_2,-1,1
5007,DQN_2,-1,1
5008,draw,0,0
5009,DQN_2,-1,1
5010,DQN_2,-1,1
5011,draw,0,0
5012,DQN_2,-1,1
5013,draw,0,0
5014,draw,0,0
5015,draw,0,0
5016,DQN_2,-1,1
5017,DQN_2,-1,1
5018,DQN_2,-1,1
5019,DQN_2,-1,1
5020,DQN_2,-1,1
5021,draw,0,0
5022,DQN_2,-1,1
5023,DQN_2,-1,1
5024,draw,0,0
5025,DQN_2,-1,1
5026,draw,0,0
5027,DQN,1,-1
5028,DQN_2,-1,1
5029,DQN_2,-1,1
5030,DQN_2,-1,1
5031,DQN_2,-1,1
5032,DQN_2,-1,1
5033,DQN_2,-1,1
5034,DQN_2,-1,1
5035,DQN_2,-1,1
5036,DQN_2,-1,1
5037,draw,0,0
5038,DQN_2,-1,1
5039,DQN_2,-1,1
5040,DQN_2,-1,1
5041,DQN,1,-1
5042,draw,0,0
5043,draw,0,0
5044,DQN_2,-1,1
5045,draw,0,0
5046,draw,0,0
5047,DQN_2,-1,1
5048,DQN_2,-1,1
5049,DQN_2,-1,1
5050,draw,0,0
5051,DQN,1,-1
5052,DQN,1,-1
5053,draw,0,0
5054,DQN_2,-1,1
5055,draw,0,0
5056,DQN,1,-1
5057,DQN_2,-1,1
5058,DQN_2,-1,1
5059,DQN_2,-1,1
5060,DQN_2,-1,1
5061,DQN_2,-1,1
5062,draw,0,0
5063,DQN_2,-1,1
5064,DQN,1,-1
5065,draw,0,0
5066,DQN_2,-1,1
5067,DQN_2,-1,1
5068,draw,0,0
5069,DQN,1,-1
5070,draw,0,0
5071,DQN,1,-1
5072,DQN_2,-1,1
5073,DQN_2,-1,1
5074,DQN_2,-1,1
5075,DQN_2,-1,1
5076,DQN_2,-1,1
5077,DQN_2,-1,1
5078,draw,0,0
5079,draw,0,0
5080,DQN_2,-1,1
5081,DQN_2,-1,1
5082,DQN_2,-1,1
5083,DQN,1,-1
5084,DQN_2,-1,1
5085,draw,0,0
5086,DQN_2,-1,1
5087,draw,0,0
5088,draw,0,0
5089,DQN,1,-1
5090,draw,0,0
5091,DQN_2,-1,1
5092,draw,0,0
5093,DQN_2,-1,1
5094,DQN_2,-1,1
5095,draw,0,0
5096,DQN_2,-1,1
5097,draw,0,0
5098,DQN_2,-1,1
5099,draw,0,0
5100,DQN_2,-1,1
5101,DQN_2,-1,1
5102,draw,0,0
5103,DQN_2,-1,1
5104,DQN_2,-1,1
5105,draw,0,0
5106,draw,0,0
5107,draw,0,0
5108,draw,0,0
5109,DQN_2,-1,1
5110,draw,0,0
5111,draw,0,0
5112,draw,0,0
5113,draw,0,0
5114,DQN,1,-1
5115,DQN_2,-1,1
5116,DQN_2,-1,1
5117,draw,0,0
5118,draw,0,0
5119,draw,0,0
5120,draw,0,0
5121,draw,0,0
5122,DQN_2,-1,1
5123,draw,0,0
5124,draw,0,0
5125,DQN,1,-1
5126,draw,0,0
5127,draw,0,0
5128,draw,0,0
5129,draw,0,0
5130,draw,0,0
5131,DQN_2,-1,1
5132,draw,0,0
5133,draw,0,0
5134,draw,0,0
5135,draw,0,0
5136,draw,0,0
5137,draw,0,0
5138,draw,0,0
5139,draw,0,0
5140,draw,0,0
5141,draw,0,0
5142,draw,0,0
5143,DQN_2,-1,1
5144,draw,0,0
5145,draw,0,0
5146,draw,0,0
5147,draw,0,0
5148,draw,0,0
5149,DQN_2,-1,1
5150,draw,0,0
5151,draw,0,0
5152,draw,0,0
5153,draw,0,0
5154,draw,0,0
5155,DQN,1,-1
5156,DQN_2,-1,1
5157,draw,0,0
5158,DQN_2,-1,1
5159,draw,0,0
5160,draw,0,0
5161,draw,0,0
5162,DQN,1,-1
5163,draw,0,0
5164,DQN_2,-1,1
5165,draw,0,0
5166,draw,0,0
5167,DQN,1,-1
5168,DQN,1,-1
5169,draw,0,0
5170,DQN_2,-1,1
5171,draw,0,0
5172,draw,0,0
5173,draw,0,0
5174,DQN_2,-1,1
5175,draw,0,0
5176,draw,0,0
5177,DQN,1,-1
5178,DQN_2,-1,1
5179,draw,0,0
5180,draw,0,0
5181,draw,0,0
5182,draw,0,0
5183,DQN,1,-1
5184,draw,0,0
5185,DQN,1,-1
5186,draw,0,0
5187,DQN,1,-1
5188,draw,0,0
5189,DQN,1,-1
5190,DQN_2,-1,1
5191,draw,0,0
5192,draw,0,0
5193,draw,0,0
5194,draw,0,0
5195,DQN_2,-1,1
5196,DQN_2,-1,1
5197,DQN_2,-1,1
5198,draw,0,0
5199,draw,0,0
5200,DQN,1,-1
5201,DQN,1,-1
5202,DQN,1,-1
5203,DQN,1,-1
5204,DQN,1,-1
5205,DQN,1,-1
5206,DQN,1,-1
5207,draw,0,0
5208,draw,0,0
5209,draw,0,0
5210,DQN,1,-1
5211,draw,0,0
5212,DQN_2,-1,1
5213,draw,0,0
5214,DQN_2,-1,1
5215,draw,0,0
5216,DQN_2,-1,1
5217,draw,0,0
5218,draw,0,0
5219,draw,0,0
5220,draw,0,0
5221,draw,0,0
5222,draw,0,0
5223,DQN_2,-1,1
5224,draw,0,0
5225,draw,0,0
5226,draw,0,0
5227,draw,0,0
5228,draw,0,0
5229,DQN_2,-1,1
5230,DQN_2,-1,1
5231,DQN_2,-1,1
5232,DQN_2,-1,1
5233,DQN_2,-1,1
5234,DQN_2,-1,1
5235,draw,0,0
5236,DQN_2,-1,1
5237,DQN_2,-1,1
5238,draw,0,0
5239,draw,0,0
5240,draw,0,0
5241,draw,0,0
5242,draw,0,0
5243,DQN_2,-1,1
5244,DQN_2,-1,1
5245,DQN_2,-1,1
5246,draw,0,0
5247,DQN_2,-1,1
5248,draw,0,0
5249,DQN_2,-1,1
5250,draw,0,0
5251,draw,0,0
5252,DQN_2,-1,1
5253,DQN_2,-1,1
5254,DQN,1,-1
5255,DQN_2,-1,1
5256,DQN,1,-1
5257,DQN_2,-1,1
5258,DQN_2,-1,1
5259,DQN_2,-1,1
5260,draw,0,0
5261,DQN_2,-1,1
5262,DQN_2,-1,1
5263,draw,0,0
5264,DQN_2,-1,1
5265,DQN_2,-1,1
5266,DQN,1,-1
5267,DQN_2,-1,1
5268,DQN_2,-1,1
5269,DQN_2,-1,1
5270,DQN,1,-1
5271,DQN_2,-1,1
5272,DQN_2,-1,1
5273,DQN_2,-1,1
5274,DQN,1,-1
5275,DQN_2,-1,1
5276,DQN_2,-1,1
5277,DQN_2,-1,1
5278,DQN_2,-1,1
5279,DQN,1,-1
5280,draw,0,0
5281,DQN_2,-1,1
5282,DQN_2,-1,1
5283,draw,0,0
5284,DQN,1,-1
5285,DQN_2,-1,1
5286,draw,0,0
5287,DQN,1,-1
5288,DQN_2,-1,1
5289,DQN,1,-1
5290,DQN_2,-1,1
5291,DQN_2,-1,1
5292,DQN_2,-1,1
5293,DQN_2,-1,1
5294,DQN,1,-1
5295,DQN_2,-1,1
5296,DQN_2,-1,1
5297,DQN,1,-1
5298,DQN_2,-1,1
5299,DQN,1,-1
5300,DQN_2,-1,1
5301,DQN_2,-1,1
5302,DQN_2,-1,1
5303,DQN_2,-1,1
5304,DQN,1,-1
5305,DQN_2,-1,1
5306,DQN_2,-1,1
5307,DQN_2,-1,1
5308,draw,0,0
5309,DQN,1,-1
5310,draw,0,0
5311,DQN,1,-1
5312,DQN,1,-1
5313,DQN,1,-1
5314,DQN_2,-1,1
5315,DQN_2,-1,1
5316,draw,0,0
5317,DQN_2,-1,1
5318,draw,0,0
5319,DQN_2,-1,1
5320,DQN_2,-1,1
5321,DQN,1,-1
5322,draw,0,0
5323,DQN,1,-1
5324,draw,0,0
5325,draw,0,0
5326,draw,0,0
5327,draw,0,0
5328,draw,0,0
5329,draw,0,0
5330,DQN,1,-1
5331,DQN_2,-1,1
5332,draw,0,0
5333,DQN_2,-1,1
5334,DQN,1,-1
5335,DQN,1,-1
5336,DQN_2,-1,1
5337,DQN,1,-1
5338,DQN_2,-1,1
5339,DQN_2,-1,1
5340,DQN,1,-1
5341,DQN,1,-1
5342,DQN_2,-1,1
5343,draw,0,0
5344,draw,0,0
5345,draw,0,0
5346,draw,0,0
5347,draw,0,0
5348,draw,0,0
5349,draw,0,0
5350,draw,0,0
5351,DQN,1,-1
5352,draw,0,0
5353,draw,0,0
5354,DQN_2,-1,1
5355,DQN,1,-1
5356,draw,0,0
5357,draw,0,0
5358,draw,0,0
5359,draw,0,0
5360,draw,0,0
5361,draw,0,0
5362,draw,0,0
5363,draw,0,0
5364,DQN_2,-1,1
5365,draw,0,0
5366,draw,0,0
5367,DQN,1,-1
5368,draw,0,0
5369,DQN,1,-1
5370,DQN,1,-1
5371,draw,0,0
5372,draw,0,0
5373,DQN,1,-1
5374,draw,0,0
5375,DQN_2,-1,1
5376,draw,0,0
5377,DQN,1,-1
5378,draw,0,0
5379,draw,0,0
5380,DQN,1,-1
5381,DQN,1,-1
5382,DQN,1,-1
5383,draw,0,0
5384,DQN,1,-1
5385,draw,0,0
5386,DQN,1,-1
5387,DQN,1,-1
5388,draw,0,0
5389,draw,0,0
5390,DQN,1,-1
5391,DQN,1,-1
5392,DQN,1,-1
5393,DQN,1,-1
5394,DQN_2,-1,1
5395,DQN,1,-1
5396,DQN,1,-1
5397,DQN,1,-1
5398,DQN,1,-1
5399,DQN,1,-1
5400,DQN,1,-1
5401,DQN,1,-1
5402,DQN,1,-1
5403,DQN,1,-1
5404,DQN_2,-1,1
5405,DQN_2,-1,1
5406,DQN,1,-1
5407,draw,0,0
5408,DQN,1,-1
5409,DQN,1,-1
5410,DQN,1,-1
5411,DQN,1,-1
5412,draw,0,0
5413,DQN,1,-1
5414,DQN_2,-1,1
5415,DQN,1,-1
5416,DQN,1,-1
5417,DQN,1,-1
5418,DQN,1,-1
5419,DQN,1,-1
5420,DQN,1,-1
5421,DQN,1,-1
5422,DQN,1,-1
5423,DQN,1,-1
5424,DQN,1,-1
5425,DQN_2,-1,1
5426,DQN_2,-1,1
5427,draw,0,0
5428,DQN_2,-1,1
5429,draw,0,0
5430,DQN,1,-1
5431,DQN_2,-1,1
5432,draw,0,0
5433,DQN_2,-1,1
5434,DQN,1,-1
5435,draw,0,0
5436,DQN_2,-1,1
5437,draw,0,0
5438,DQN_2,-1,1
5439,draw,0,0
5440,draw,0,0
5441,draw,0,0
5442,draw,0,0
5443,draw,0,0
5444,draw,0,0
5445,DQN,1,-1
5446,DQN,1,-1
5447,draw,0,0
5448,draw,0,0
5449,DQN_2,-1,1
5450,DQN_2,-1,1
5451,DQN_2,-1,1
5452,DQN,1,-1
5453,DQN_2,-1,1
5454,DQN_2,-1,1
5455,draw,0,0
5456,draw,0,0
5457,draw,0,0
5458,DQN_2,-1,1
5459,DQN,1,-1
5460,DQN,1,-1
5461,DQN_2,-1,1
5462,draw,0,0
5463,draw,0,0
5464,DQN,1,-1
5465,draw,0,0
5466,DQN,1,-1
5467,draw,0,0
5468,DQN_2,-1,1
5469,DQN_2,-1,1
5470,draw,0,0
5471,draw,0,0
5472,DQN_2,-1,1
5473,draw,0,0
5474,draw,0,0
5475,draw,0,0
5476,DQN_2,-1,1
5477,draw,0,0
5478,DQN,1,-1
5479,draw,0,0
5480,DQN,1,-1
5481,draw,0,0
5482,DQN_2,-1,1
5483,draw,0,0
5484,draw,0,0
5485,DQN,1,-1
5486,draw,0,0
5487,DQN,1,-1
5488,DQN_2,-1,1
5489,draw,0,0
5490,DQN_2,-1,1
5491,draw,0,0
5492,DQN,1,-1
5493,DQN_2,-1,1
5494,DQN_2,-1,1
5495,DQN_2,-1,1
5496,draw,0,0
5497,draw,0,0
5498,DQN,1,-1
5499,draw,0,0
5500,DQN_2,-1,1
5501,DQN_2,-1,1
5502,draw,0,0
5503,DQN_2,-1,1
5504,draw,0,0
5505,draw,0,0
5506,DQN_2,-1,1
5507,draw,0,0
5508,DQN_2,-1,1
5509,DQN_2,-1,1
5510,DQN_2,-1,1
5511,draw,0,0
5512,DQN_2,-1,1
5513,DQN_2,-1,1
5514,DQN_2,-1,1
5515,DQN_2,-1,1
5516,DQN_2,-1,1
5517,DQN_2,-1,1
5518,DQN_2,-1,1
5519,DQN_2,-1,1
5520,draw,0,0
5521,DQN,1,-1
5522,draw,0,0
5523,DQN_2,-1,1
5524,draw,0,0
5525,DQN,1,-1
5526,DQN_2,-1,1
5527,DQN_2,-1,1
5528,DQN_2,-1,1
5529,DQN,1,-1
5530,draw,0,0
5531,draw,0,0
5532,draw,0,0
5533,draw,0,0
5534,DQN_2,-1,1
5535,DQN,1,-1
5536,DQN,1,-1
5537,draw,0,0
5538,DQN_2,-1,1
5539,DQN_2,-1,1
5540,draw,0,0
5541,DQN_2,-1,1
5542,DQN_2,-1,1
5543,draw,0,0
5544,draw,0,0
5545,draw,0,0
5546,draw,0,0
5547,draw,0,0
5548,DQN_2,-1,1
5549,draw,0,0
5550,draw,0,0
5551,draw,0,0
5552,draw,0,0
5553,DQN_2,-1,1
5554,draw,0,0
5555,DQN_2,-1,1
5556,draw,0,0
5557,draw,0,0
5558,draw,0,0
5559,DQN_2,-1,1
5560,draw,0,0
5561,draw,0,0
5562,draw,0,0
5563,draw,0,0
5564,draw,0,0
5565,draw,0,0
5566,draw,0,0
5567,draw,0,0
5568,draw,0,0
5569,draw,0,0
5570,DQN_2,-1,1
5571,draw,0,0
5572,draw,0,0
5573,draw,0,0
5574,draw,0,0
5575,draw,0,0
5576,DQN_2,-1,1
5577,DQN_2,-1,1
5578,DQN_2,-1,1
5579,draw,0,0
5580,draw,0,0
5581,DQN,1,-1
5582,draw,0,0
5583,draw,0,0
5584,draw,0,0
5585,DQN_2,-1,1
5586,draw,0,0
5587,DQN,1,-1
5588,draw,0,0
5589,DQN,1,-1
5590,draw,0,0
5591,draw,0,0
5592,draw,0,0
5593,DQN_2,-1,1
5594,draw,0,0
5595,draw,0,0
5596,draw,0,0
5597,draw,0,0
5598,draw,0,0
5599,draw,0,0
5600,draw,0,0
5601,draw,0,0
5602,DQN,1,-1
5603,draw,0,0
5604,draw,0,0
5605,draw,0,0
5606,draw,0,0
5607,draw,0,0
5608,draw,0,0
5609,draw,0,0
5610,draw,0,0
5611,draw,0,0
5612,draw,0,0
5613,draw,0,0
5614,draw,0,0
5615,draw,0,0
5616,DQN_2,-1,1
5617,draw,0,0
5618,draw,0,0
5619,draw,0,0
5620,DQN_2,-1,1
5621,draw,0,0
5622,DQN_2,-1,1
5623,draw,0,0
5624,draw,0,0
5625,draw,0,0
5626,DQN,1,-1
5627,draw,0,0
5628,DQN_2,-1,1
5629,DQN,1,-1
5630,draw,0,0
5631,DQN,1,-1
5632,DQN_2,-1,1
5633,DQN_2,-1,1
5634,draw,0,0
5635,draw,0,0
5636,draw,0,0
5637,draw,0,0
5638,DQN_2,-1,1
5639,draw,0,0
5640,DQN_2,-1,1
5641,draw,0,0
5642,draw,0,0
5643,draw,0,0
5644,DQN_2,-1,1
5645,draw,0,0
5646,DQN,1,-1
5647,draw,0,0
5648,DQN,1,-1
5649,draw,0,0
5650,draw,0,0
5651,draw,0,0
5652,DQN_2,-1,1
5653,draw,0,0
5654,DQN,1,-1
5655,draw,0,0
5656,DQN,1,-1
5657,draw,0,0
5658,draw,0,0
5659,draw,0,0
5660,draw,0,0
5661,draw,0,0
5662,DQN,1,-1
5663,draw,0,0
5664,draw,0,0
5665,draw,0,0
5666,DQN_2,-1,1
5667,draw,0,0
5668,draw,0,0
5669,draw,0,0
5670,draw,0,0
5671,draw,0,0
5672,draw,0,0
5673,draw,0,0
5674,draw,0,0
5675,draw,0,0
5676,DQN_2,-1,1
5677,draw,0,0
5678,draw,0,0
5679,draw,0,0
5680,DQN_2,-1,1
5681,DQN,1,-1
5682,draw,0,0
5683,draw,0,0
5684,DQN_2,-1,1
5685,draw,0,0
5686,draw,0,0
5687,draw,0,0
5688,draw,0,0
5689,draw,0,0
5690,DQN_2,-1,1
5691,DQN_2,-1,1
5692,DQN_2,-1,1
5693,DQN_2,-1,1
5694,DQN,1,-1
5695,draw,0,0
5696,draw,0,0
5697,DQN_2,-1,1
5698,DQN_2,-1,1
5699,DQN,1,-1
5700,DQN,1,-1
5701,DQN_2,-1,1
5702,DQN,1,-1
5703,DQN_2,-1,1
5704,draw,0,0
5705,DQN,1,-1
5706,DQN_2,-1,1
5707,DQN_2,-1,1
5708,DQN,1,-1
5709,draw,0,0
5710,DQN,1,-1
5711,DQN_2,-1,1
5712,DQN,1,-1
5713,DQN,1,-1
5714,DQN,1,-1
5715,DQN,1,-1
5716,DQN_2,-1,1
5717,DQN_2,-1,1
5718,DQN_2,-1,1
5719,DQN,1,-1
5720,DQN,1,-1
5721,draw,0,0
5722,DQN_2,-1,1
5723,DQN_2,-1,1
5724,DQN,1,-1
5725,DQN,1,-1
5726,draw,0,0
5727,DQN_2,-1,1
5728,draw,0,0
5729,draw,0,0
5730,DQN,1,-1
5731,DQN,1,-1
5732,DQN_2,-1,1
5733,DQN_2,-1,1
5734,DQN_2,-1,1
5735,DQN,1,-1
5736,draw,0,0
5737,DQN_2,-1,1
5738,draw,0,0
5739,DQN_2,-1,1
5740,draw,0,0
5741,draw,0,0
5742,DQN,1,-1
5743,DQN_2,-1,1
5744,DQN_2,-1,1
5745,DQN_2,-1,1
5746,DQN_2,-1,1
5747,DQN_2,-1,1
5748,DQN_2,-1,1
5749,DQN,1,-1
5750,draw,0,0
5751,draw,0,0
5752,DQN,1,-1
5753,draw,0,0
5754,draw,0,0
5755,DQN,1,-1
5756,DQN,1,-1
5757,draw,0,0
5758,DQN,1,-1
5759,DQN,1,-1
5760,draw,0,0
5761,DQN,1,-1
5762,draw,0,0
5763,DQN,1,-1
5764,DQN_2,-1,1
5765,draw,0,0
5766,DQN,1,-1
5767,draw,0,0
5768,DQN_2,-1,1
5769,draw,0,0
5770,draw,0,0
5771,draw,0,0
5772,DQN_2,-1,1
5773,draw,0,0
5774,DQN,1,-1
5775,DQN_2,-1,1
5776,DQN_2,-1,1
5777,draw,0,0
5778,DQN,1,-1
5779,draw,0,0
5780,draw,0,0
5781,draw,0,0
5782,DQN_2,-1,1
5783,DQN,1,-1
5784,DQN,1,-1
5785,DQN_2,-1,1
5786,draw,0,0
5787,draw,0,0
5788,DQN,1,-1
5789,draw,0,0
5790,DQN_2,-1,1
5791,DQN,1,-1
5792,DQN_2,-1,1
5793,DQN,1,-1
5794,DQN_2,-1,1
5795,draw,0,0
5796,DQN,1,-1
5797,draw,0,0
5798,DQN,1,-1
5799,DQN,1,-1
5800,DQN_2,-1,1
5801,draw,0,0
5802,DQN_2,-1,1
5803,draw,0,0
5804,draw,0,0
5805,DQN,1,-1
5806,DQN_2,-1,1
5807,draw,0,0
5808,DQN_2,-1,1
5809,draw,0,0
5810,DQN_2,-1,1
5811,draw,0,0
5812,draw,0,0
5813,DQN,1,-1
5814,DQN_2,-1,1
5815,DQN,1,-1
5816,DQN,1,-1
5817,draw,0,0
5818,DQN,1,-1
5819,DQN,1,-1
5820,DQN,1,-1
5821,DQN_2,-1,1
5822,draw,0,0
5823,draw,0,0
5824,DQN,1,-1
5825,DQN,1,-1
5826,DQN,1,-1
5827,DQN_2,-1,1
5828,DQN_2,-1,1
5829,DQN,1,-1
5830,DQN_2,-1,1
5831,DQN_2,-1,1
5832,DQN,1,-1
5833,DQN_2,-1,1
5834,DQN,1,-1
5835,DQN,1,-1
5836,DQN_2,-1,1
5837,DQN,1,-1
5838,DQN,1,-1
5839,DQN,1,-1
5840,DQN,1,-1
5841,DQN_2,-1,1
5842,DQN_2,-1,1
5843,DQN_2,-1,1
5844,DQN,1,-1
5845,DQN_2,-1,1
5846,DQN_2,-1,1
5847,DQN_2,-1,1
5848,DQN_2,-1,1
5849,DQN_2,-1,1
5850,draw,0,0
5851,DQN,1,-1
5852,DQN_2,-1,1
5853,draw,0,0
5854,draw,0,0
5855,draw,0,0
5856,DQN,1,-1
5857,DQN,1,-1
5858,DQN_2,-1,1
5859,DQN_2,-1,1
5860,draw,0,0
5861,draw,0,0
5862,DQN,1,-1
5863,draw,0,0
5864,DQN,1,-1
5865,DQN,1,-1
5866,draw,0,0
5867,DQN,1,-1
5868,DQN,1,-1
5869,DQN,1,-1
5870,DQN,1,-1
5871,DQN,1,-1
5872,DQN,1,-1
5873,DQN,1,-1
5874,draw,0,0
5875,DQN_2,-1,1
5876,draw,0,0
5877,DQN,1,-1
5878,DQN,1,-1
5879,DQN,1,-1
5880,DQN,1,-1
5881,DQN,1,-1
5882,DQN,1,-1
5883,draw,0,0
5884,draw,0,0
5885,DQN,1,-1
5886,DQN,1,-1
5887,draw,0,0
5888,DQN,1,-1
5889,DQN,1,-1
5890,DQN_2,-1,1
5891,DQN,1,-1
5892,DQN,1,-1
5893,DQN,1,-1
5894,draw,0,0
5895,DQN_2,-1,1
5896,DQN,1,-1
5897,DQN,1,-1
5898,DQN_2,-1,1
5899,DQN,1,-1
5900,DQN_2,-1,1
5901,DQN_2,-1,1
5902,DQN,1,-1
5903,DQN,1,-1
5904,DQN_2,-1,1
5905,DQN,1,-1
5906,DQN,1,-1
5907,DQN_2,-1,1
5908,DQN,1,-1
5909,DQN_2,-1,1
5910,DQN,1,-1
5911,DQN,1,-1
5912,DQN,1,-1
5913,DQN,1,-1
5914,DQN_2,-1,1
5915,DQN,1,-1
5916,DQN,1,-1
5917,draw,0,0
5918,DQN_2,-1,1
5919,DQN,1,-1
5920,DQN,1,-1
5921,draw,0,0
5922,DQN_2,-1,1
5923,DQN,1,-1
5924,DQN,1,-1
5925,DQN_2,-1,1
5926,DQN_2,-1,1
5927,draw,0,0
5928,DQN,1,-1
5929,DQN,1,-1
5930,DQN,1,-1
5931,DQN_2,-1,1
5932,DQN,1,-1
5933,DQN,1,-1
5934,DQN,1,-1
5935,DQN_2,-1,1
5936,DQN_2,-1,1
5937,DQN,1,-1
5938,DQN,1,-1
5939,DQN,1,-1
5940,DQN,1,-1
5941,DQN,1,-1
5942,DQN,1,-1
5943,DQN,1,-1
5944,DQN_2,-1,1
5945,DQN,1,-1
5946,DQN,1,-1
5947,draw,0,0
5948,DQN,1,-1
5949,DQN,1,-1
5950,DQN,1,-1
5951,DQN,1,-1
5952,DQN_2,-1,1
5953,DQN,1,-1
5954,DQN,1,-1
5955,DQN,1,-1
5956,DQN,1,-1
5957,DQN_2,-1,1
5958,DQN,1,-1
5959,DQN_2,-1,1
5960,draw,0,0
5961,DQN,1,-1
5962,draw,0,0
5963,DQN_2,-1,1
5964,DQN_2,-1,1
5965,DQN_2,-1,1
5966,DQN,1,-1
5967,DQN,1,-1
5968,DQN,1,-1
5969,DQN,1,-1
5970,DQN_2,-1,1
5971,DQN,1,-1
5972,DQN,1,-1
5973,DQN,1,-1
5974,DQN,1,-1
5975,draw,0,0
5976,DQN,1,-1
5977,DQN,1,-1
5978,DQN,1,-1
5979,DQN,1,-1
5980,DQN,1,-1
5981,DQN_2,-1,1
5982,DQN_2,-1,1
5983,DQN_2,-1,1
5984,DQN,1,-1
5985,DQN,1,-1
5986,DQN_2,-1,1
5987,DQN_2,-1,1
5988,DQN_2,-1,1
5989,DQN,1,-1
5990,DQN,1,-1
5991,DQN,1,-1
5992,DQN,1,-1
5993,DQN,1,-1
5994,DQN,1,-1
5995,draw,0,0
5996,draw,0,0
5997,draw,0,0
5998,DQN_2,-1,1
5999,DQN,1,-1
6000,DQN,1,-1
6001,DQN,1,-1
6002,draw,0,0
6003,DQN_2,-1,1
6004,DQN,1,-1
6005,DQN_2,-1,1
6006,DQN,1,-1
6007,draw,0,0
6008,DQN_2,-1,1
6009,draw,0,0
6010,DQN_2,-1,1
6011,draw,0,0
6012,DQN_2,-1,1
6013,DQN,1,-1
6014,DQN,1,-1
6015,DQN,1,-1
6016,DQN_2,-1,1
6017,draw,0,0
6018,DQN,1,-1
6019,DQN_2,-1,1
6020,DQN_2,-1,1
6021,DQN_2,-1,1
6022,DQN_2,-1,1
6023,DQN,1,-1
6024,draw,0,0
6025,DQN_2,-1,1
6026,DQN,1,-1
6027,draw,0,0
6028,draw,0,0
6029,draw,0,0
6030,draw,0,0
6031,DQN,1,-1
6032,DQN,1,-1
6033,draw,0,0
6034,DQN_2,-1,1
6035,DQN,1,-1
6036,DQN_2,-1,1
6037,DQN,1,-1
6038,draw,0,0
6039,DQN,1,-1
6040,DQN_2,-1,1
6041,draw,0,0
6042,DQN,1,-1
6043,DQN_2,-1,1
6044,DQN,1,-1
6045,DQN_2,-1,1
6046,draw,0,0
6047,DQN,1,-1
6048,DQN_2,-1,1
6049,DQN,1,-1
6050,DQN,1,-1
6051,DQN_2,-1,1
6052,DQN_2,-1,1
6053,draw,0,0
6054,DQN,1,-1
6055,DQN,1,-1
6056,draw,0,0
6057,draw,0,0
6058,draw,0,0
6059,draw,0,0
6060,draw,0,0
6061,draw,0,0
6062,DQN,1,-1
6063,draw,0,0
6064,DQN_2,-1,1
6065,DQN_2,-1,1
6066,draw,0,0
6067,DQN_2,-1,1
6068,draw,0,0
6069,DQN,1,-1
6070,DQN,1,-1
6071,DQN_2,-1,1
6072,DQN,1,-1
6073,DQN_2,-1,1
6074,DQN_2,-1,1
6075,DQN_2,-1,1
6076,DQN,1,-1
6077,DQN_2,-1,1
6078,draw,0,0
6079,DQN,1,-1
6080,DQN,1,-1
6081,DQN,1,-1
6082,DQN_2,-1,1
6083,DQN,1,-1
6084,DQN_2,-1,1
6085,DQN,1,-1
6086,DQN,1,-1
6087,DQN_2,-1,1
6088,DQN_2,-1,1
6089,draw,0,0
6090,DQN_2,-1,1
6091,DQN,1,-1
6092,draw,0,0
6093,DQN,1,-1
6094,DQN,1,-1
6095,DQN,1,-1
6096,DQN,1,-1
6097,DQN,1,-1
6098,DQN,1,-1
6099,DQN_2,-1,1
6100,DQN_2,-1,1
6101,DQN,1,-1
6102,draw,0,0
6103,DQN,1,-1
6104,draw,0,0
6105,draw,0,0
6106,DQN,1,-1
6107,DQN,1,-1
6108,DQN_2,-1,1
6109,DQN,1,-1
6110,draw,0,0
6111,DQN,1,-1
6112,DQN,1,-1
6113,DQN,1,-1
6114,DQN,1,-1
6115,DQN,1,-1
6116,DQN,1,-1
6117,DQN,1,-1
6118,DQN,1,-1
6119,DQN,1,-1
6120,DQN,1,-1
6121,DQN,1,-1
6122,DQN,1,-1
6123,DQN,1,-1
6124,DQN,1,-1
6125,DQN,1,-1
6126,DQN,1,-1
6127,draw,0,0
6128,DQN,1,-1
6129,DQN,1,-1
6130,DQN,1,-1
6131,DQN,1,-1
6132,DQN,1,-1
6133,DQN,1,-1
6134,DQN,1,-1
6135,DQN_2,-1,1
6136,DQN,1,-1
6137,DQN,1,-1
6138,DQN,1,-1
6139,DQN,1,-1
6140,DQN,1,-1
6141,DQN,1,-1
6142,DQN,1,-1
6143,DQN,1,-1
6144,draw,0,0
6145,DQN,1,-1
6146,DQN,1,-1
6147,DQN_2,-1,1
6148,DQN_2,-1,1
