episode,winner,PHC,PHC_2
7193,PHC_2,-1,1
7194,PHC_2,-1,1
7195,PHC_2,-1,1
7196,PHC_2,-1,1
7197,PHC_2,-1,1
7198,PHC_2,-1,1
7199,PHC_2,-1,1
7200,PHC_2,-1,1
7201,PHC_2,-1,1
7202,PHC_2,-1,1
7203,PHC_2,-1,1
7204,PHC_2,-1,1
7205,PHC_2,-1,1
7206,PHC_2,-1,1
7207,PHC_2,-1,1
7208,PHC_2,-1,1
7209,PHC_2,-1,1
7210,PHC_2,-1,1
7211,PHC_2,-1,1
7212,PHC_2,-1,1
7213,PHC_2,-1,1
7214,PHC_2,-1,1
7215,PHC_2,-1,1
7216,PHC_2,-1,1
7217,PHC_2,-1,1
7218,PHC_2,-1,1
7219,PHC_2,-1,1
7220,PHC_2,-1,1
7221,PHC_2,-1,1
7222,PHC_2,-1,1
7223,PHC_2,-1,1
7224,PHC_2,-1,1
7225,PHC_2,-1,1
7226,PHC_2,-1,1
7227,PHC_2,-1,1
7228,PHC_2,-1,1
7229,PHC_2,-1,1
7230,PHC_2,-1,1
7231,PHC_2,-1,1
7232,PHC_2,-1,1
7233,PHC_2,-1,1
7234,PHC_2,-1,1
7235,PHC_2,-1,1
7236,PHC_2,-1,1
7237,PHC_2,-1,1
7238,PHC_2,-1,1
7239,PHC_2,-1,1
7240,PHC_2,-1,1
7241,PHC_2,-1,1
7242,PHC_2,-1,1
7243,PHC_2,-1,1
7244,PHC_2,-1,1
7245,PHC_2,-1,1
7246,PHC_2,-1,1
7247,PHC_2,-1,1
7248,PHC_2,-1,1
7249,PHC_2,-1,1
7250,PHC_2,-1,1
7251,PHC_2,-1,1
7252,PHC_2,-1,1
7253,PHC_2,-1,1
7254,PHC_2,-1,1
7255,PHC_2,-1,1
7256,PHC_2,-1,1
7257,PHC_2,-1,1
7258,PHC_2,-1,1
7259,PHC_2,-1,1
7260,PHC_2,-1,1
7261,PHC_2,-1,1
7262,PHC_2,-1,1
7263,PHC_2,-1,1
7264,PHC_2,-1,1
7265,PHC_2,-1,1
7266,PHC_2,-1,1
7267,PHC_2,-1,1
7268,PHC_2,-1,1
7269,PHC_2,-1,1
7270,PHC_2,-1,1
7271,PHC_2,-1,1
7272,PHC_2,-1,1
7273,PHC_2,-1,1
7274,PHC_2,-1,1
7275,PHC_2,-1,1
7276,PHC_2,-1,1
7277,PHC_2,-1,1
7278,PHC_2,-1,1
7279,PHC_2,-1,1
7280,PHC_2,-1,1
7281,PHC_2,-1,1
7282,PHC_2,-1,1
7283,PHC_2,-1,1
7284,PHC_2,-1,1
7285,PHC_2,-1,1
7286,PHC_2,-1,1
7287,PHC_2,-1,1
7288,PHC_2,-1,1
7289,PHC_2,-1,1
7290,PHC_2,-1,1
7291,PHC_2,-1,1
7292,PHC_2,-1,1
7293,PHC_2,-1,1
7294,PHC_2,-1,1
7295,PHC_2,-1,1
7296,PHC_2,-1,1
7297,PHC_2,-1,1
7298,PHC_2,-1,1
7299,PHC_2,-1,1
7300,PHC_2,-1,1
7301,PHC_2,-1,1
7302,PHC_2,-1,1
7303,PHC_2,-1,1
7304,PHC_2,-1,1
7305,PHC_2,-1,1
7306,PHC_2,-1,1
7307,PHC_2,-1,1
7308,PHC_2,-1,1
7309,PHC_2,-1,1
7310,PHC_2,-1,1
7311,PHC_2,-1,1
7312,PHC_2,-1,1
7313,PHC_2,-1,1
7314,PHC_2,-1,1
7315,PHC_2,-1,1
7316,PHC_2,-1,1
7317,PHC_2,-1,1
7318,PHC_2,-1,1
7319,PHC_2,-1,1
7320,PHC_2,-1,1
7321,PHC_2,-1,1
7322,PHC_2,-1,1
7323,PHC_2,-1,1
7324,PHC_2,-1,1
7325,PHC_2,-1,1
7326,PHC_2,-1,1
7327,PHC_2,-1,1
7328,PHC_2,-1,1
7329,PHC_2,-1,1
7330,PHC_2,-1,1
7331,PHC_2,-1,1
7332,PHC_2,-1,1
7333,PHC_2,-1,1
7334,PHC_2,-1,1
7335,PHC_2,-1,1
7336,PHC_2,-1,1
7337,PHC_2,-1,1
7338,PHC_2,-1,1
7339,PHC_2,-1,1
7340,PHC_2,-1,1
7341,PHC_2,-1,1
7342,PHC_2,-1,1
7343,PHC_2,-1,1
7344,PHC_2,-1,1
7345,PHC_2,-1,1
7346,PHC_2,-1,1
7347,PHC_2,-1,1
7348,PHC_2,-1,1
7349,PHC_2,-1,1
7350,PHC_2,-1,1
7351,PHC_2,-1,1
7352,PHC_2,-1,1
7353,PHC_2,-1,1
7354,PHC_2,-1,1
7355,PHC_2,-1,1
7356,PHC_2,-1,1
7357,PHC_2,-1,1
7358,PHC_2,-1,1
7359,PHC_2,-1,1
7360,PHC_2,-1,1
7361,PHC_2,-1,1
7362,PHC_2,-1,1
7363,PHC_2,-1,1
7364,PHC_2,-1,1
7365,PHC_2,-1,1
7366,PHC_2,-1,1
7367,PHC_2,-1,1
7368,PHC_2,-1,1
7369,PHC_2,-1,1
7370,PHC_2,-1,1
7371,PHC_2,-1,1
7372,PHC_2,-1,1
7373,PHC_2,-1,1
7374,PHC_2,-1,1
7375,PHC_2,-1,1
7376,PHC_2,-1,1
7377,PHC_2,-1,1
7378,PHC_2,-1,1
7379,PHC_2,-1,1
7380,PHC_2,-1,1
7381,PHC_2,-1,1
7382,PHC_2,-1,1
7383,PHC_2,-1,1
7384,PHC_2,-1,1
7385,PHC_2,-1,1
7386,PHC_2,-1,1
7387,PHC_2,-1,1
7388,PHC_2,-1,1
7389,PHC_2,-1,1
7390,PHC_2,-1,1
7391,PHC_2,-1,1
7392,PHC_2,-1,1
7393,PHC_2,-1,1
7394,PHC_2,-1,1
7395,PHC_2,-1,1
7396,PHC_2,-1,1
7397,PHC_2,-1,1
7398,PHC_2,-1,1
7399,PHC_2,-1,1
7400,PHC_2,-1,1
7401,PHC_2,-1,1
7402,PHC_2,-1,1
7403,PHC_2,-1,1
7404,PHC_2,-1,1
7405,PHC_2,-1,1
7406,PHC_2,-1,1
7407,PHC_2,-1,1
7408,PHC_2,-1,1
7409,PHC_2,-1,1
7410,PHC_2,-1,1
7411,PHC_2,-1,1
7412,PHC_2,-1,1
7413,PHC_2,-1,1
7414,PHC_2,-1,1
7415,PHC_2,-1,1
7416,PHC_2,-1,1
7417,PHC_2,-1,1
7418,PHC_2,-1,1
7419,PHC_2,-1,1
7420,PHC_2,-1,1
7421,PHC_2,-1,1
7422,PHC_2,-1,1
7423,PHC_2,-1,1
7424,PHC_2,-1,1
7425,PHC_2,-1,1
7426,PHC_2,-1,1
7427,PHC_2,-1,1
7428,PHC_2,-1,1
7429,PHC_2,-1,1
7430,PHC_2,-1,1
7431,PHC_2,-1,1
7432,PHC_2,-1,1
7433,PHC_2,-1,1
7434,PHC_2,-1,1
7435,PHC_2,-1,1
7436,PHC_2,-1,1
7437,PHC_2,-1,1
7438,PHC_2,-1,1
7439,PHC_2,-1,1
7440,PHC_2,-1,1
7441,PHC_2,-1,1
7442,PHC_2,-1,1
7443,PHC_2,-1,1
7444,PHC_2,-1,1
7445,PHC_2,-1,1
7446,PHC_2,-1,1
7447,PHC_2,-1,1
7448,PHC_2,-1,1
7449,PHC_2,-1,1
7450,PHC_2,-1,1
7451,PHC_2,-1,1
7452,PHC_2,-1,1
7453,PHC_2,-1,1
7454,PHC_2,-1,1
7455,PHC_2,-1,1
7456,PHC_2,-1,1
7457,PHC_2,-1,1
7458,PHC_2,-1,1
7459,PHC_2,-1,1
7460,PHC_2,-1,1
7461,PHC_2,-1,1
7462,PHC_2,-1,1
7463,PHC_2,-1,1
7464,PHC_2,-1,1
7465,PHC_2,-1,1
7466,PHC_2,-1,1
7467,PHC_2,-1,1
7468,PHC_2,-1,1
7469,PHC_2,-1,1
7470,PHC_2,-1,1
7471,PHC_2,-1,1
7472,PHC_2,-1,1
7473,PHC_2,-1,1
7474,PHC_2,-1,1
7475,PHC_2,-1,1
7476,PHC_2,-1,1
7477,PHC_2,-1,1
7478,PHC_2,-1,1
7479,PHC_2,-1,1
7480,PHC_2,-1,1
7481,PHC_2,-1,1
7482,PHC_2,-1,1
7483,PHC_2,-1,1
7484,PHC_2,-1,1
7485,PHC_2,-1,1
7486,PHC_2,-1,1
7487,PHC_2,-1,1
7488,PHC_2,-1,1
7489,PHC_2,-1,1
7490,PHC_2,-1,1
7491,PHC_2,-1,1
7492,PHC_2,-1,1
7493,PHC_2,-1,1
7494,PHC_2,-1,1
7495,PHC_2,-1,1
7496,PHC_2,-1,1
7497,PHC_2,-1,1
7498,PHC_2,-1,1
7499,PHC_2,-1,1
7500,PHC_2,-1,1
7501,PHC_2,-1,1
7502,PHC_2,-1,1
7503,PHC_2,-1,1
7504,PHC_2,-1,1
7505,PHC_2,-1,1
7506,PHC_2,-1,1
7507,PHC_2,-1,1
7508,PHC_2,-1,1
7509,PHC_2,-1,1
7510,PHC_2,-1,1
7511,PHC_2,-1,1
7512,PHC_2,-1,1
7513,PHC_2,-1,1
7514,PHC_2,-1,1
7515,PHC_2,-1,1
7516,PHC_2,-1,1
7517,PHC_2,-1,1
7518,PHC_2,-1,1
7519,PHC_2,-1,1
7520,PHC_2,-1,1
7521,PHC_2,-1,1
7522,PHC_2,-1,1
7523,PHC_2,-1,1
7524,PHC_2,-1,1
7525,PHC_2,-1,1
7526,PHC_2,-1,1
7527,PHC_2,-1,1
7528,PHC_2,-1,1
7529,PHC_2,-1,1
7530,PHC_2,-1,1
7531,PHC_2,-1,1
7532,PHC_2,-1,1
7533,PHC_2,-1,1
7534,PHC_2,-1,1
7535,PHC_2,-1,1
7536,PHC_2,-1,1
7537,PHC_2,-1,1
7538,PHC_2,-1,1
7539,PHC_2,-1,1
7540,PHC_2,-1,1
7541,PHC_2,-1,1
7542,PHC_2,-1,1
7543,PHC_2,-1,1
7544,PHC_2,-1,1
7545,PHC_2,-1,1
7546,PHC_2,-1,1
7547,PHC_2,-1,1
7548,PHC_2,-1,1
7549,PHC_2,-1,1
7550,PHC_2,-1,1
7551,PHC_2,-1,1
7552,PHC_2,-1,1
7553,PHC_2,-1,1
7554,PHC_2,-1,1
7555,PHC_2,-1,1
7556,PHC_2,-1,1
7557,PHC_2,-1,1
7558,PHC_2,-1,1
7559,PHC_2,-1,1
7560,PHC_2,-1,1
7561,PHC_2,-1,1
7562,PHC_2,-1,1
7563,PHC_2,-1,1
7564,PHC_2,-1,1
7565,PHC_2,-1,1
7566,PHC_2,-1,1
7567,PHC_2,-1,1
7568,PHC_2,-1,1
7569,PHC_2,-1,1
7570,PHC_2,-1,1
7571,PHC_2,-1,1
7572,PHC_2,-1,1
7573,PHC_2,-1,1
7574,PHC_2,-1,1
7575,PHC_2,-1,1
7576,PHC_2,-1,1
7577,PHC_2,-1,1
7578,PHC_2,-1,1
7579,PHC_2,-1,1
7580,PHC_2,-1,1
7581,PHC_2,-1,1
7582,PHC_2,-1,1
7583,PHC_2,-1,1
7584,PHC_2,-1,1
7585,PHC_2,-1,1
7586,PHC_2,-1,1
7587,PHC_2,-1,1
7588,PHC_2,-1,1
7589,PHC_2,-1,1
7590,PHC_2,-1,1
7591,PHC_2,-1,1
7592,PHC_2,-1,1
7593,PHC_2,-1,1
7594,PHC_2,-1,1
7595,PHC_2,-1,1
7596,PHC_2,-1,1
7597,PHC_2,-1,1
7598,PHC_2,-1,1
7599,PHC_2,-1,1
7600,PHC_2,-1,1
7601,PHC_2,-1,1
7602,PHC_2,-1,1
7603,PHC_2,-1,1
7604,PHC_2,-1,1
7605,PHC_2,-1,1
7606,PHC_2,-1,1
7607,PHC_2,-1,1
7608,PHC_2,-1,1
7609,PHC_2,-1,1
7610,PHC_2,-1,1
7611,PHC_2,-1,1
7612,PHC_2,-1,1
7613,PHC_2,-1,1
7614,PHC_2,-1,1
7615,PHC_2,-1,1
7616,PHC_2,-1,1
7617,PHC_2,-1,1
7618,PHC_2,-1,1
7619,PHC_2,-1,1
7620,PHC_2,-1,1
7621,PHC_2,-1,1
7622,PHC_2,-1,1
7623,PHC_2,-1,1
7624,PHC_2,-1,1
7625,PHC_2,-1,1
7626,PHC_2,-1,1
7627,PHC_2,-1,1
7628,PHC_2,-1,1
7629,PHC_2,-1,1
7630,PHC_2,-1,1
7631,PHC_2,-1,1
7632,PHC_2,-1,1
7633,PHC_2,-1,1
7634,PHC_2,-1,1
7635,PHC_2,-1,1
7636,PHC_2,-1,1
7637,PHC_2,-1,1
7638,PHC_2,-1,1
7639,PHC_2,-1,1
7640,PHC_2,-1,1
7641,PHC_2,-1,1
7642,PHC_2,-1,1
7643,PHC_2,-1,1
7644,PHC_2,-1,1
7645,PHC_2,-1,1
7646,PHC_2,-1,1
7647,PHC_2,-1,1
7648,PHC_2,-1,1
7649,PHC_2,-1,1
7650,PHC_2,-1,1
7651,PHC_2,-1,1
7652,PHC_2,-1,1
7653,PHC_2,-1,1
7654,PHC_2,-1,1
7655,PHC_2,-1,1
7656,PHC_2,-1,1
7657,PHC_2,-1,1
7658,PHC_2,-1,1
7659,PHC_2,-1,1
7660,PHC_2,-1,1
7661,PHC_2,-1,1
7662,PHC_2,-1,1
7663,PHC_2,-1,1
7664,PHC_2,-1,1
7665,PHC_2,-1,1
7666,PHC_2,-1,1
7667,PHC_2,-1,1
7668,PHC_2,-1,1
7669,PHC_2,-1,1
7670,PHC_2,-1,1
7671,PHC_2,-1,1
7672,PHC_2,-1,1
7673,PHC_2,-1,1
7674,PHC_2,-1,1
7675,PHC_2,-1,1
7676,PHC_2,-1,1
7677,PHC_2,-1,1
7678,PHC_2,-1,1
7679,PHC_2,-1,1
7680,PHC_2,-1,1
7681,PHC_2,-1,1
7682,PHC_2,-1,1
7683,PHC_2,-1,1
7684,PHC_2,-1,1
7685,PHC_2,-1,1
7686,PHC_2,-1,1
7687,PHC_2,-1,1
7688,PHC_2,-1,1
7689,PHC_2,-1,1
7690,PHC_2,-1,1
7691,PHC_2,-1,1
7692,PHC_2,-1,1
7693,PHC_2,-1,1
7694,PHC_2,-1,1
7695,PHC_2,-1,1
7696,PHC_2,-1,1
7697,PHC_2,-1,1
7698,PHC_2,-1,1
7699,PHC_2,-1,1
7700,PHC_2,-1,1
7701,PHC_2,-1,1
7702,PHC_2,-1,1
7703,PHC_2,-1,1
7704,PHC_2,-1,1
7705,PHC_2,-1,1
7706,PHC_2,-1,1
7707,PHC_2,-1,1
7708,PHC_2,-1,1
7709,PHC_2,-1,1
7710,PHC_2,-1,1
7711,PHC_2,-1,1
7712,PHC_2,-1,1
7713,PHC_2,-1,1
7714,PHC_2,-1,1
7715,PHC_2,-1,1
7716,PHC_2,-1,1
7717,PHC_2,-1,1
7718,PHC_2,-1,1
7719,PHC_2,-1,1
7720,PHC_2,-1,1
7721,PHC_2,-1,1
7722,PHC_2,-1,1
7723,PHC_2,-1,1
7724,PHC_2,-1,1
7725,PHC_2,-1,1
7726,PHC_2,-1,1
7727,PHC_2,-1,1
7728,PHC_2,-1,1
7729,PHC_2,-1,1
7730,PHC_2,-1,1
7731,PHC_2,-1,1
7732,PHC_2,-1,1
7733,PHC_2,-1,1
7734,PHC_2,-1,1
7735,PHC_2,-1,1
7736,PHC_2,-1,1
7737,PHC_2,-1,1
7738,PHC_2,-1,1
7739,PHC_2,-1,1
7740,PHC_2,-1,1
7741,PHC_2,-1,1
7742,PHC_2,-1,1
7743,PHC_2,-1,1
7744,PHC_2,-1,1
7745,PHC_2,-1,1
7746,PHC_2,-1,1
7747,PHC_2,-1,1
7748,PHC_2,-1,1
7749,PHC_2,-1,1
7750,PHC_2,-1,1
7751,PHC_2,-1,1
7752,PHC_2,-1,1
7753,PHC_2,-1,1
7754,PHC_2,-1,1
7755,PHC_2,-1,1
7756,PHC_2,-1,1
7757,PHC_2,-1,1
7758,PHC_2,-1,1
7759,PHC_2,-1,1
7760,PHC_2,-1,1
7761,PHC_2,-1,1
7762,PHC_2,-1,1
7763,PHC_2,-1,1
7764,PHC_2,-1,1
7765,PHC_2,-1,1
7766,PHC_2,-1,1
7767,PHC_2,-1,1
7768,PHC_2,-1,1
7769,PHC_2,-1,1
7770,PHC_2,-1,1
7771,PHC_2,-1,1
7772,PHC_2,-1,1
7773,PHC_2,-1,1
7774,PHC_2,-1,1
7775,PHC_2,-1,1
7776,PHC_2,-1,1
7777,PHC_2,-1,1
7778,PHC_2,-1,1
7779,PHC_2,-1,1
7780,PHC_2,-1,1
7781,PHC_2,-1,1
7782,PHC_2,-1,1
7783,PHC_2,-1,1
7784,PHC_2,-1,1
7785,PHC_2,-1,1
7786,PHC_2,-1,1
7787,PHC_2,-1,1
7788,PHC_2,-1,1
7789,PHC_2,-1,1
7790,PHC_2,-1,1
7791,PHC_2,-1,1
7792,PHC_2,-1,1
7793,PHC_2,-1,1
7794,PHC_2,-1,1
7795,PHC_2,-1,1
7796,PHC_2,-1,1
7797,PHC_2,-1,1
7798,PHC_2,-1,1
7799,PHC_2,-1,1
7800,PHC_2,-1,1
7801,PHC_2,-1,1
7802,PHC_2,-1,1
7803,PHC_2,-1,1
7804,PHC_2,-1,1
7805,PHC_2,-1,1
7806,PHC_2,-1,1
7807,PHC_2,-1,1
7808,PHC_2,-1,1
7809,PHC_2,-1,1
7810,PHC_2,-1,1
7811,PHC_2,-1,1
7812,PHC_2,-1,1
7813,PHC_2,-1,1
7814,PHC_2,-1,1
7815,PHC_2,-1,1
7816,PHC_2,-1,1
7817,PHC_2,-1,1
7818,PHC_2,-1,1
7819,PHC_2,-1,1
7820,PHC_2,-1,1
7821,PHC_2,-1,1
7822,PHC_2,-1,1
7823,PHC_2,-1,1
7824,PHC_2,-1,1
7825,PHC_2,-1,1
7826,PHC_2,-1,1
7827,PHC_2,-1,1
7828,PHC_2,-1,1
7829,PHC_2,-1,1
7830,PHC_2,-1,1
7831,PHC_2,-1,1
7832,PHC_2,-1,1
7833,PHC_2,-1,1
7834,PHC_2,-1,1
7835,PHC_2,-1,1
7836,PHC_2,-1,1
7837,PHC_2,-1,1
7838,PHC_2,-1,1
7839,PHC_2,-1,1
7840,PHC_2,-1,1
7841,PHC_2,-1,1
7842,PHC_2,-1,1
7843,PHC_2,-1,1
7844,PHC_2,-1,1
7845,PHC_2,-1,1
7846,PHC_2,-1,1
7847,PHC_2,-1,1
7848,PHC_2,-1,1
7849,PHC_2,-1,1
7850,PHC_2,-1,1
7851,PHC_2,-1,1
7852,PHC_2,-1,1
7853,PHC_2,-1,1
7854,PHC_2,-1,1
7855,PHC_2,-1,1
7856,PHC_2,-1,1
7857,PHC_2,-1,1
7858,PHC_2,-1,1
7859,PHC_2,-1,1
7860,PHC_2,-1,1
7861,PHC_2,-1,1
7862,PHC_2,-1,1
7863,PHC_2,-1,1
7864,PHC_2,-1,1
7865,PHC_2,-1,1
7866,PHC_2,-1,1
7867,PHC_2,-1,1
7868,PHC_2,-1,1
7869,PHC_2,-1,1
7870,PHC_2,-1,1
7871,PHC_2,-1,1
7872,PHC_2,-1,1
7873,PHC_2,-1,1
7874,PHC_2,-1,1
7875,PHC_2,-1,1
7876,PHC_2,-1,1
7877,PHC_2,-1,1
7878,PHC_2,-1,1
7879,PHC_2,-1,1
7880,PHC_2,-1,1
7881,PHC_2,-1,1
7882,PHC_2,-1,1
7883,PHC_2,-1,1
7884,PHC_2,-1,1
7885,PHC_2,-1,1
7886,PHC_2,-1,1
7887,PHC_2,-1,1
7888,PHC_2,-1,1
7889,PHC_2,-1,1
7890,PHC_2,-1,1
7891,PHC_2,-1,1
7892,PHC_2,-1,1
7893,PHC_2,-1,1
7894,PHC_2,-1,1
7895,PHC_2,-1,1
7896,PHC_2,-1,1
7897,PHC_2,-1,1
7898,PHC_2,-1,1
7899,PHC_2,-1,1
7900,PHC_2,-1,1
7901,PHC_2,-1,1
7902,PHC_2,-1,1
7903,PHC_2,-1,1
7904,PHC_2,-1,1
7905,PHC_2,-1,1
7906,PHC_2,-1,1
7907,PHC_2,-1,1
7908,PHC_2,-1,1
7909,PHC_2,-1,1
7910,PHC_2,-1,1
7911,PHC_2,-1,1
7912,PHC_2,-1,1
7913,PHC_2,-1,1
7914,PHC_2,-1,1
7915,PHC_2,-1,1
7916,PHC_2,-1,1
7917,PHC_2,-1,1
7918,PHC_2,-1,1
7919,PHC_2,-1,1
7920,PHC_2,-1,1
7921,PHC_2,-1,1
7922,PHC_2,-1,1
7923,PHC_2,-1,1
7924,PHC_2,-1,1
7925,PHC_2,-1,1
7926,PHC_2,-1,1
7927,PHC_2,-1,1
7928,PHC_2,-1,1
7929,PHC_2,-1,1
7930,PHC_2,-1,1
7931,PHC_2,-1,1
7932,PHC_2,-1,1
7933,PHC_2,-1,1
7934,PHC_2,-1,1
7935,PHC_2,-1,1
7936,PHC_2,-1,1
7937,PHC_2,-1,1
7938,PHC_2,-1,1
7939,PHC_2,-1,1
7940,PHC_2,-1,1
7941,PHC_2,-1,1
7942,PHC_2,-1,1
7943,PHC_2,-1,1
7944,PHC_2,-1,1
7945,PHC_2,-1,1
7946,PHC_2,-1,1
7947,PHC_2,-1,1
7948,PHC_2,-1,1
7949,PHC_2,-1,1
7950,PHC_2,-1,1
7951,PHC_2,-1,1
7952,PHC_2,-1,1
7953,PHC_2,-1,1
7954,PHC_2,-1,1
7955,PHC_2,-1,1
7956,PHC_2,-1,1
7957,PHC_2,-1,1
7958,PHC_2,-1,1
7959,PHC_2,-1,1
7960,PHC_2,-1,1
7961,PHC_2,-1,1
7962,PHC_2,-1,1
7963,PHC_2,-1,1
7964,PHC_2,-1,1
7965,PHC_2,-1,1
7966,PHC_2,-1,1
7967,PHC_2,-1,1
7968,PHC_2,-1,1
7969,PHC_2,-1,1
7970,PHC_2,-1,1
7971,PHC_2,-1,1
7972,PHC_2,-1,1
7973,PHC_2,-1,1
7974,PHC_2,-1,1
7975,PHC_2,-1,1
7976,PHC_2,-1,1
7977,PHC_2,-1,1
7978,PHC_2,-1,1
7979,PHC_2,-1,1
7980,PHC_2,-1,1
7981,PHC_2,-1,1
7982,PHC_2,-1,1
7983,PHC_2,-1,1
7984,PHC_2,-1,1
7985,PHC_2,-1,1
7986,PHC_2,-1,1
7987,PHC_2,-1,1
7988,PHC_2,-1,1
7989,PHC_2,-1,1
7990,PHC_2,-1,1
7991,PHC_2,-1,1
7992,PHC_2,-1,1
7993,PHC_2,-1,1
7994,PHC_2,-1,1
7995,PHC_2,-1,1
7996,PHC_2,-1,1
7997,PHC_2,-1,1
7998,PHC_2,-1,1
7999,PHC_2,-1,1
8000,PHC_2,-1,1
8001,PHC_2,-1,1
8002,PHC_2,-1,1
8003,PHC_2,-1,1
8004,PHC_2,-1,1
8005,PHC_2,-1,1
8006,PHC_2,-1,1
8007,PHC_2,-1,1
8008,PHC_2,-1,1
8009,PHC_2,-1,1
8010,PHC_2,-1,1
8011,PHC_2,-1,1
8012,PHC_2,-1,1
8013,PHC_2,-1,1
8014,PHC_2,-1,1
8015,PHC_2,-1,1
8016,PHC_2,-1,1
8017,PHC_2,-1,1
8018,PHC_2,-1,1
8019,PHC_2,-1,1
8020,PHC_2,-1,1
8021,PHC_2,-1,1
8022,PHC_2,-1,1
8023,PHC_2,-1,1
8024,PHC_2,-1,1
8025,PHC_2,-1,1
8026,PHC_2,-1,1
8027,PHC_2,-1,1
8028,PHC_2,-1,1
8029,PHC_2,-1,1
8030,PHC_2,-1,1
8031,PHC_2,-1,1
8032,PHC_2,-1,1
8033,PHC_2,-1,1
8034,PHC_2,-1,1
8035,PHC_2,-1,1
8036,PHC_2,-1,1
8037,PHC_2,-1,1
8038,PHC_2,-1,1
8039,PHC_2,-1,1
8040,PHC_2,-1,1
8041,PHC_2,-1,1
8042,PHC_2,-1,1
8043,PHC_2,-1,1
8044,PHC_2,-1,1
8045,PHC_2,-1,1
8046,PHC_2,-1,1
8047,PHC_2,-1,1
8048,PHC_2,-1,1
8049,PHC_2,-1,1
8050,PHC_2,-1,1
8051,PHC_2,-1,1
8052,PHC_2,-1,1
8053,PHC_2,-1,1
8054,PHC_2,-1,1
8055,PHC_2,-1,1
8056,PHC_2,-1,1
8057,PHC_2,-1,1
8058,PHC_2,-1,1
8059,PHC_2,-1,1
8060,PHC_2,-1,1
8061,PHC_2,-1,1
8062,PHC_2,-1,1
8063,PHC_2,-1,1
8064,PHC_2,-1,1
8065,PHC_2,-1,1
8066,PHC_2,-1,1
8067,PHC_2,-1,1
8068,PHC_2,-1,1
8069,PHC_2,-1,1
8070,PHC_2,-1,1
8071,PHC_2,-1,1
8072,PHC_2,-1,1
8073,PHC_2,-1,1
8074,PHC_2,-1,1
8075,PHC_2,-1,1
8076,PHC_2,-1,1
8077,PHC_2,-1,1
8078,PHC_2,-1,1
8079,PHC_2,-1,1
8080,PHC_2,-1,1
8081,PHC_2,-1,1
8082,PHC_2,-1,1
8083,PHC_2,-1,1
8084,PHC_2,-1,1
8085,PHC_2,-1,1
8086,PHC_2,-1,1
8087,PHC_2,-1,1
8088,PHC_2,-1,1
8089,PHC_2,-1,1
8090,PHC_2,-1,1
8091,PHC_2,-1,1
8092,PHC_2,-1,1
8093,PHC_2,-1,1
8094,PHC_2,-1,1
8095,PHC_2,-1,1
8096,PHC_2,-1,1
8097,PHC_2,-1,1
8098,PHC_2,-1,1
8099,PHC_2,-1,1
8100,PHC_2,-1,1
8101,PHC_2,-1,1
8102,PHC_2,-1,1
8103,PHC_2,-1,1
8104,PHC_2,-1,1
8105,PHC_2,-1,1
8106,PHC_2,-1,1
8107,PHC_2,-1,1
8108,PHC_2,-1,1
8109,PHC_2,-1,1
8110,PHC_2,-1,1
8111,PHC_2,-1,1
8112,PHC_2,-1,1
8113,PHC_2,-1,1
8114,PHC_2,-1,1
8115,PHC_2,-1,1
8116,PHC_2,-1,1
8117,PHC_2,-1,1
8118,PHC_2,-1,1
8119,PHC_2,-1,1
8120,PHC_2,-1,1
8121,PHC_2,-1,1
8122,PHC_2,-1,1
8123,PHC_2,-1,1
8124,PHC_2,-1,1
8125,PHC_2,-1,1
8126,PHC_2,-1,1
8127,PHC_2,-1,1
8128,PHC_2,-1,1
8129,PHC_2,-1,1
8130,PHC_2,-1,1
8131,PHC_2,-1,1
8132,PHC_2,-1,1
8133,PHC_2,-1,1
8134,PHC_2,-1,1
8135,PHC_2,-1,1
8136,PHC_2,-1,1
8137,PHC_2,-1,1
8138,PHC_2,-1,1
8139,PHC_2,-1,1
8140,PHC_2,-1,1
8141,PHC_2,-1,1
8142,PHC_2,-1,1
8143,PHC_2,-1,1
8144,PHC_2,-1,1
8145,PHC_2,-1,1
8146,PHC_2,-1,1
8147,PHC_2,-1,1
8148,PHC_2,-1,1
8149,PHC_2,-1,1
8150,PHC_2,-1,1
8151,PHC_2,-1,1
8152,PHC_2,-1,1
8153,PHC_2,-1,1
8154,PHC_2,-1,1
8155,PHC_2,-1,1
8156,PHC_2,-1,1
8157,PHC_2,-1,1
8158,PHC_2,-1,1
8159,PHC_2,-1,1
8160,PHC_2,-1,1
8161,PHC_2,-1,1
8162,PHC_2,-1,1
8163,PHC_2,-1,1
8164,PHC_2,-1,1
8165,PHC_2,-1,1
8166,PHC_2,-1,1
8167,PHC_2,-1,1
8168,PHC_2,-1,1
8169,PHC_2,-1,1
8170,PHC_2,-1,1
8171,PHC_2,-1,1
8172,PHC_2,-1,1
8173,PHC_2,-1,1
8174,PHC_2,-1,1
8175,PHC_2,-1,1
8176,PHC_2,-1,1
8177,PHC_2,-1,1
8178,PHC_2,-1,1
8179,PHC_2,-1,1
8180,PHC_2,-1,1
8181,PHC_2,-1,1
8182,PHC_2,-1,1
8183,PHC_2,-1,1
8184,PHC_2,-1,1
8185,PHC_2,-1,1
8186,PHC_2,-1,1
8187,PHC_2,-1,1
8188,PHC_2,-1,1
8189,PHC_2,-1,1
8190,PHC_2,-1,1
