episode,winner,MinimaxQ,Random
8128,Random,-1,1
8129,Random,-1,1
8130,draw,0,0
8131,draw,0,0
8132,draw,0,0
8133,MinimaxQ,1,-1
8134,MinimaxQ,1,-1
8135,draw,0,0
8136,draw,0,0
8137,MinimaxQ,1,-1
8138,draw,0,0
8139,draw,0,0
8140,draw,0,0
8141,draw,0,0
8142,MinimaxQ,1,-1
8143,draw,0,0
8144,draw,0,0
8145,MinimaxQ,1,-1
8146,MinimaxQ,1,-1
8147,MinimaxQ,1,-1
8148,draw,0,0
8149,draw,0,0
8150,MinimaxQ,1,-1
8151,MinimaxQ,1,-1
8152,MinimaxQ,1,-1
8153,draw,0,0
8154,MinimaxQ,1,-1
8155,MinimaxQ,1,-1
8156,draw,0,0
8157,draw,0,0
8158,draw,0,0
8159,draw,0,0
8160,MinimaxQ,1,-1
8161,MinimaxQ,1,-1
8162,draw,0,0
8163,MinimaxQ,1,-1
8164,Random,-1,1
8165,draw,0,0
8166,Random,-1,1
8167,Random,-1,1
8168,MinimaxQ,1,-1
8169,Random,-1,1
8170,MinimaxQ,1,-1
8171,MinimaxQ,1,-1
8172,MinimaxQ,1,-1
8173,Random,-1,1
8174,MinimaxQ,1,-1
8175,draw,0,0
8176,draw,0,0
8177,Random,-1,1
8178,draw,0,0
8179,draw,0,0
8180,MinimaxQ,1,-1
8181,MinimaxQ,1,-1
8182,draw,0,0
8183,draw,0,0
8184,draw,0,0
8185,MinimaxQ,1,-1
8186,MinimaxQ,1,-1
8187,MinimaxQ,1,-1
8188,MinimaxQ,1,-1
8189,MinimaxQ,1,-1
8190,Random,-1,1
8191,MinimaxQ,1,-1
8192,draw,0,0
8193,draw,0,0
8194,MinimaxQ,1,-1
8195,MinimaxQ,1,-1
8196,MinimaxQ,1,-1
8197,Random,-1,1
8198,MinimaxQ,1,-1
8199,draw,0,0
8200,MinimaxQ,1,-1
8201,MinimaxQ,1,-1
8202,MinimaxQ,1,-1
8203,Random,-1,1
8204,Random,-1,1
8205,MinimaxQ,1,-1
8206,Random,-1,1
8207,MinimaxQ,1,-1
8208,MinimaxQ,1,-1
8209,Random,-1,1
8210,MinimaxQ,1,-1
8211,draw,0,0
8212,MinimaxQ,1,-1
8213,draw,0,0
8214,draw,0,0
8215,draw,0,0
8216,MinimaxQ,1,-1
8217,draw,0,0
8218,MinimaxQ,1,-1
8219,draw,0,0
8220,draw,0,0
8221,MinimaxQ,1,-1
8222,draw,0,0
8223,MinimaxQ,1,-1
8224,Random,-1,1
8225,Random,-1,1
8226,MinimaxQ,1,-1
8227,MinimaxQ,1,-1
8228,draw,0,0
8229,MinimaxQ,1,-1
8230,Random,-1,1
8231,MinimaxQ,1,-1
8232,MinimaxQ,1,-1
8233,draw,0,0
8234,draw,0,0
8235,draw,0,0
8236,draw,0,0
8237,Random,-1,1
8238,draw,0,0
8239,MinimaxQ,1,-1
8240,MinimaxQ,1,-1
8241,MinimaxQ,1,-1
8242,Random,-1,1
8243,MinimaxQ,1,-1
8244,MinimaxQ,1,-1
8245,Random,-1,1
8246,Random,-1,1
8247,MinimaxQ,1,-1
8248,draw,0,0
8249,MinimaxQ,1,-1
8250,MinimaxQ,1,-1
8251,MinimaxQ,1,-1
8252,Random,-1,1
8253,MinimaxQ,1,-1
8254,MinimaxQ,1,-1
8255,Random,-1,1
8256,MinimaxQ,1,-1
8257,MinimaxQ,1,-1
8258,MinimaxQ,1,-1
8259,MinimaxQ,1,-1
8260,MinimaxQ,1,-1
8261,MinimaxQ,1,-1
8262,draw,0,0
8263,Random,-1,1
8264,MinimaxQ,1,-1
8265,draw,0,0
8266,MinimaxQ,1,-1
8267,MinimaxQ,1,-1
8268,MinimaxQ,1,-1
8269,MinimaxQ,1,-1
8270,draw,0,0
8271,draw,0,0
8272,MinimaxQ,1,-1
8273,draw,0,0
8274,draw,0,0
8275,MinimaxQ,1,-1
8276,draw,0,0
8277,MinimaxQ,1,-1
8278,MinimaxQ,1,-1
8279,MinimaxQ,1,-1
8280,MinimaxQ,1,-1
8281,Random,-1,1
8282,MinimaxQ,1,-1
8283,draw,0,0
8284,draw,0,0
8285,MinimaxQ,1,-1
8286,draw,0,0
8287,Random,-1,1
8288,draw,0,0
8289,MinimaxQ,1,-1
8290,MinimaxQ,1,-1
8291,draw,0,0
8292,draw,0,0
8293,draw,0,0
8294,draw,0,0
8295,MinimaxQ,1,-1
8296,draw,0,0
8297,Random,-1,1
8298,draw,0,0
8299,MinimaxQ,1,-1
8300,MinimaxQ,1,-1
8301,MinimaxQ,1,-1
8302,Random,-1,1
8303,MinimaxQ,1,-1
8304,MinimaxQ,1,-1
8305,Random,-1,1
8306,MinimaxQ,1,-1
8307,draw,0,0
8308,MinimaxQ,1,-1
8309,draw,0,0
8310,MinimaxQ,1,-1
8311,MinimaxQ,1,-1
8312,Random,-1,1
8313,draw,0,0
8314,Random,-1,1
8315,draw,0,0
8316,MinimaxQ,1,-1
8317,MinimaxQ,1,-1
8318,MinimaxQ,1,-1
8319,draw,0,0
8320,Random,-1,1
8321,draw,0,0
8322,MinimaxQ,1,-1
8323,draw,0,0
8324,MinimaxQ,1,-1
8325,MinimaxQ,1,-1
8326,MinimaxQ,1,-1
8327,draw,0,0
8328,draw,0,0
8329,draw,0,0
8330,draw,0,0
8331,Random,-1,1
8332,Random,-1,1
8333,draw,0,0
8334,draw,0,0
8335,Random,-1,1
8336,draw,0,0
8337,draw,0,0
8338,draw,0,0
8339,draw,0,0
8340,MinimaxQ,1,-1
8341,Random,-1,1
8342,draw,0,0
8343,Random,-1,1
8344,draw,0,0
8345,MinimaxQ,1,-1
8346,MinimaxQ,1,-1
8347,MinimaxQ,1,-1
8348,MinimaxQ,1,-1
8349,Random,-1,1
8350,MinimaxQ,1,-1
8351,MinimaxQ,1,-1
8352,MinimaxQ,1,-1
8353,draw,0,0
8354,draw,0,0
8355,draw,0,0
8356,draw,0,0
8357,MinimaxQ,1,-1
8358,MinimaxQ,1,-1
8359,MinimaxQ,1,-1
8360,Random,-1,1
8361,MinimaxQ,1,-1
8362,MinimaxQ,1,-1
8363,MinimaxQ,1,-1
8364,MinimaxQ,1,-1
8365,MinimaxQ,1,-1
8366,MinimaxQ,1,-1
8367,draw,0,0
8368,MinimaxQ,1,-1
8369,Random,-1,1
8370,draw,0,0
8371,draw,0,0
8372,draw,0,0
8373,draw,0,0
8374,draw,0,0
8375,MinimaxQ,1,-1
8376,draw,0,0
8377,MinimaxQ,1,-1
8378,MinimaxQ,1,-1
8379,MinimaxQ,1,-1
8380,MinimaxQ,1,-1
8381,draw,0,0
8382,draw,0,0
8383,Random,-1,1
8384,Random,-1,1
8385,draw,0,0
8386,MinimaxQ,1,-1
8387,draw,0,0
8388,MinimaxQ,1,-1
8389,Random,-1,1
8390,draw,0,0
8391,MinimaxQ,1,-1
8392,draw,0,0
8393,MinimaxQ,1,-1
8394,Random,-1,1
8395,draw,0,0
8396,MinimaxQ,1,-1
8397,draw,0,0
8398,draw,0,0
8399,Random,-1,1
8400,MinimaxQ,1,-1
8401,draw,0,0
8402,MinimaxQ,1,-1
8403,Random,-1,1
8404,draw,0,0
8405,MinimaxQ,1,-1
8406,MinimaxQ,1,-1
8407,draw,0,0
8408,Random,-1,1
8409,MinimaxQ,1,-1
8410,Random,-1,1
8411,draw,0,0
8412,Random,-1,1
8413,MinimaxQ,1,-1
8414,MinimaxQ,1,-1
8415,Random,-1,1
8416,MinimaxQ,1,-1
8417,MinimaxQ,1,-1
8418,draw,0,0
8419,MinimaxQ,1,-1
8420,MinimaxQ,1,-1
8421,draw,0,0
8422,draw,0,0
8423,MinimaxQ,1,-1
8424,Random,-1,1
8425,draw,0,0
8426,Random,-1,1
8427,MinimaxQ,1,-1
8428,draw,0,0
8429,Random,-1,1
8430,Random,-1,1
8431,draw,0,0
8432,draw,0,0
8433,MinimaxQ,1,-1
8434,draw,0,0
8435,Random,-1,1
8436,MinimaxQ,1,-1
8437,draw,0,0
8438,Random,-1,1
8439,MinimaxQ,1,-1
8440,MinimaxQ,1,-1
8441,Random,-1,1
8442,MinimaxQ,1,-1
8443,draw,0,0
8444,Random,-1,1
8445,draw,0,0
8446,MinimaxQ,1,-1
8447,draw,0,0
8448,draw,0,0
8449,Random,-1,1
8450,MinimaxQ,1,-1
8451,Random,-1,1
8452,MinimaxQ,1,-1
8453,MinimaxQ,1,-1
8454,MinimaxQ,1,-1
8455,Random,-1,1
8456,MinimaxQ,1,-1
8457,Random,-1,1
8458,MinimaxQ,1,-1
8459,draw,0,0
8460,MinimaxQ,1,-1
8461,draw,0,0
8462,MinimaxQ,1,-1
8463,draw,0,0
8464,MinimaxQ,1,-1
8465,MinimaxQ,1,-1
8466,Random,-1,1
8467,MinimaxQ,1,-1
8468,Random,-1,1
8469,MinimaxQ,1,-1
8470,MinimaxQ,1,-1
8471,MinimaxQ,1,-1
8472,MinimaxQ,1,-1
8473,draw,0,0
8474,draw,0,0
8475,MinimaxQ,1,-1
8476,MinimaxQ,1,-1
8477,draw,0,0
8478,MinimaxQ,1,-1
8479,draw,0,0
8480,MinimaxQ,1,-1
8481,MinimaxQ,1,-1
8482,Random,-1,1
8483,draw,0,0
8484,MinimaxQ,1,-1
8485,MinimaxQ,1,-1
8486,MinimaxQ,1,-1
8487,draw,0,0
8488,MinimaxQ,1,-1
8489,MinimaxQ,1,-1
8490,MinimaxQ,1,-1
8491,MinimaxQ,1,-1
8492,draw,0,0
8493,draw,0,0
8494,MinimaxQ,1,-1
8495,Random,-1,1
8496,MinimaxQ,1,-1
8497,Random,-1,1
8498,Random,-1,1
8499,MinimaxQ,1,-1
8500,MinimaxQ,1,-1
8501,MinimaxQ,1,-1
8502,MinimaxQ,1,-1
8503,Random,-1,1
8504,draw,0,0
8505,MinimaxQ,1,-1
8506,Random,-1,1
8507,draw,0,0
8508,MinimaxQ,1,-1
8509,MinimaxQ,1,-1
8510,MinimaxQ,1,-1
8511,MinimaxQ,1,-1
8512,MinimaxQ,1,-1
8513,MinimaxQ,1,-1
8514,draw,0,0
8515,draw,0,0
8516,Random,-1,1
8517,draw,0,0
8518,MinimaxQ,1,-1
8519,draw,0,0
8520,MinimaxQ,1,-1
8521,draw,0,0
8522,MinimaxQ,1,-1
8523,MinimaxQ,1,-1
8524,draw,0,0
8525,draw,0,0
8526,MinimaxQ,1,-1
8527,Random,-1,1
8528,Random,-1,1
8529,Random,-1,1
8530,MinimaxQ,1,-1
8531,Random,-1,1
8532,MinimaxQ,1,-1
8533,Random,-1,1
8534,draw,0,0
8535,MinimaxQ,1,-1
8536,MinimaxQ,1,-1
8537,MinimaxQ,1,-1
8538,MinimaxQ,1,-1
8539,MinimaxQ,1,-1
8540,MinimaxQ,1,-1
8541,draw,0,0
8542,MinimaxQ,1,-1
8543,MinimaxQ,1,-1
8544,Random,-1,1
8545,draw,0,0
8546,MinimaxQ,1,-1
8547,Random,-1,1
8548,Random,-1,1
8549,MinimaxQ,1,-1
8550,Random,-1,1
8551,draw,0,0
8552,draw,0,0
8553,MinimaxQ,1,-1
8554,MinimaxQ,1,-1
8555,draw,0,0
8556,MinimaxQ,1,-1
8557,draw,0,0
8558,MinimaxQ,1,-1
8559,MinimaxQ,1,-1
8560,draw,0,0
8561,Random,-1,1
8562,Random,-1,1
8563,Random,-1,1
8564,draw,0,0
8565,draw,0,0
8566,MinimaxQ,1,-1
8567,draw,0,0
8568,MinimaxQ,1,-1
8569,Random,-1,1
8570,draw,0,0
8571,draw,0,0
8572,MinimaxQ,1,-1
8573,draw,0,0
8574,draw,0,0
8575,MinimaxQ,1,-1
8576,MinimaxQ,1,-1
8577,draw,0,0
8578,MinimaxQ,1,-1
8579,MinimaxQ,1,-1
8580,MinimaxQ,1,-1
8581,draw,0,0
8582,draw,0,0
8583,MinimaxQ,1,-1
8584,draw,0,0
8585,MinimaxQ,1,-1
8586,MinimaxQ,1,-1
8587,draw,0,0
8588,Random,-1,1
8589,draw,0,0
8590,draw,0,0
8591,MinimaxQ,1,-1
8592,Random,-1,1
8593,draw,0,0
8594,MinimaxQ,1,-1
8595,draw,0,0
8596,Random,-1,1
8597,Random,-1,1
8598,MinimaxQ,1,-1
8599,MinimaxQ,1,-1
8600,MinimaxQ,1,-1
8601,MinimaxQ,1,-1
8602,Random,-1,1
8603,draw,0,0
8604,MinimaxQ,1,-1
8605,Random,-1,1
8606,draw,0,0
8607,MinimaxQ,1,-1
8608,Random,-1,1
8609,Random,-1,1
8610,draw,0,0
8611,draw,0,0
8612,draw,0,0
8613,MinimaxQ,1,-1
8614,MinimaxQ,1,-1
8615,MinimaxQ,1,-1
8616,MinimaxQ,1,-1
8617,Random,-1,1
8618,draw,0,0
8619,MinimaxQ,1,-1
8620,Random,-1,1
8621,MinimaxQ,1,-1
8622,MinimaxQ,1,-1
8623,MinimaxQ,1,-1
8624,draw,0,0
8625,draw,0,0
8626,MinimaxQ,1,-1
8627,MinimaxQ,1,-1
8628,draw,0,0
8629,MinimaxQ,1,-1
8630,MinimaxQ,1,-1
8631,draw,0,0
8632,MinimaxQ,1,-1
8633,Random,-1,1
8634,draw,0,0
8635,MinimaxQ,1,-1
8636,MinimaxQ,1,-1
8637,Random,-1,1
8638,MinimaxQ,1,-1
8639,Random,-1,1
8640,draw,0,0
8641,draw,0,0
8642,Random,-1,1
8643,MinimaxQ,1,-1
8644,draw,0,0
8645,MinimaxQ,1,-1
8646,MinimaxQ,1,-1
8647,Random,-1,1
8648,Random,-1,1
8649,Random,-1,1
8650,MinimaxQ,1,-1
8651,Random,-1,1
8652,draw,0,0
8653,draw,0,0
8654,draw,0,0
8655,Random,-1,1
8656,MinimaxQ,1,-1
8657,MinimaxQ,1,-1
8658,draw,0,0
8659,MinimaxQ,1,-1
8660,MinimaxQ,1,-1
8661,draw,0,0
8662,MinimaxQ,1,-1
8663,draw,0,0
8664,MinimaxQ,1,-1
8665,draw,0,0
8666,MinimaxQ,1,-1
8667,MinimaxQ,1,-1
8668,MinimaxQ,1,-1
8669,MinimaxQ,1,-1
8670,MinimaxQ,1,-1
8671,draw,0,0
8672,MinimaxQ,1,-1
8673,draw,0,0
8674,MinimaxQ,1,-1
8675,draw,0,0
8676,draw,0,0
8677,MinimaxQ,1,-1
8678,Random,-1,1
8679,draw,0,0
8680,Random,-1,1
8681,draw,0,0
8682,draw,0,0
8683,MinimaxQ,1,-1
8684,Random,-1,1
8685,MinimaxQ,1,-1
8686,draw,0,0
8687,MinimaxQ,1,-1
8688,Random,-1,1
8689,draw,0,0
8690,MinimaxQ,1,-1
8691,draw,0,0
8692,MinimaxQ,1,-1
8693,Random,-1,1
8694,MinimaxQ,1,-1
8695,Random,-1,1
8696,MinimaxQ,1,-1
8697,MinimaxQ,1,-1
8698,draw,0,0
8699,MinimaxQ,1,-1
8700,MinimaxQ,1,-1
8701,draw,0,0
8702,draw,0,0
8703,Random,-1,1
8704,Random,-1,1
8705,Random,-1,1
8706,draw,0,0
8707,Random,-1,1
8708,draw,0,0
8709,MinimaxQ,1,-1
8710,MinimaxQ,1,-1
8711,MinimaxQ,1,-1
8712,MinimaxQ,1,-1
8713,MinimaxQ,1,-1
8714,draw,0,0
8715,MinimaxQ,1,-1
8716,draw,0,0
8717,Random,-1,1
8718,MinimaxQ,1,-1
8719,draw,0,0
8720,draw,0,0
8721,MinimaxQ,1,-1
8722,MinimaxQ,1,-1
8723,draw,0,0
8724,MinimaxQ,1,-1
8725,draw,0,0
8726,Random,-1,1
8727,MinimaxQ,1,-1
8728,MinimaxQ,1,-1
8729,MinimaxQ,1,-1
8730,draw,0,0
8731,Random,-1,1
8732,MinimaxQ,1,-1
8733,MinimaxQ,1,-1
8734,Random,-1,1
8735,Random,-1,1
8736,draw,0,0
8737,draw,0,0
8738,draw,0,0
8739,draw,0,0
8740,MinimaxQ,1,-1
8741,draw,0,0
8742,MinimaxQ,1,-1
8743,Random,-1,1
8744,MinimaxQ,1,-1
8745,MinimaxQ,1,-1
8746,MinimaxQ,1,-1
8747,MinimaxQ,1,-1
8748,Random,-1,1
8749,draw,0,0
8750,MinimaxQ,1,-1
8751,draw,0,0
8752,draw,0,0
8753,MinimaxQ,1,-1
8754,draw,0,0
8755,draw,0,0
8756,draw,0,0
8757,draw,0,0
8758,draw,0,0
8759,MinimaxQ,1,-1
8760,MinimaxQ,1,-1
8761,Random,-1,1
8762,MinimaxQ,1,-1
8763,draw,0,0
8764,Random,-1,1
8765,MinimaxQ,1,-1
8766,MinimaxQ,1,-1
8767,MinimaxQ,1,-1
8768,draw,0,0
8769,draw,0,0
8770,MinimaxQ,1,-1
8771,MinimaxQ,1,-1
8772,Random,-1,1
8773,MinimaxQ,1,-1
8774,MinimaxQ,1,-1
8775,MinimaxQ,1,-1
8776,MinimaxQ,1,-1
8777,draw,0,0
8778,MinimaxQ,1,-1
8779,draw,0,0
8780,MinimaxQ,1,-1
8781,MinimaxQ,1,-1
8782,Random,-1,1
8783,draw,0,0
8784,draw,0,0
8785,Random,-1,1
8786,draw,0,0
8787,MinimaxQ,1,-1
8788,MinimaxQ,1,-1
8789,draw,0,0
8790,MinimaxQ,1,-1
8791,draw,0,0
8792,MinimaxQ,1,-1
8793,MinimaxQ,1,-1
8794,Random,-1,1
8795,MinimaxQ,1,-1
8796,draw,0,0
8797,draw,0,0
8798,draw,0,0
8799,draw,0,0
8800,draw,0,0
8801,MinimaxQ,1,-1
8802,MinimaxQ,1,-1
8803,MinimaxQ,1,-1
8804,draw,0,0
8805,draw,0,0
8806,draw,0,0
8807,MinimaxQ,1,-1
8808,draw,0,0
8809,draw,0,0
8810,MinimaxQ,1,-1
8811,MinimaxQ,1,-1
8812,draw,0,0
8813,draw,0,0
8814,draw,0,0
8815,MinimaxQ,1,-1
8816,draw,0,0
8817,draw,0,0
8818,draw,0,0
8819,Random,-1,1
8820,draw,0,0
8821,MinimaxQ,1,-1
8822,MinimaxQ,1,-1
8823,draw,0,0
8824,draw,0,0
8825,draw,0,0
8826,draw,0,0
8827,MinimaxQ,1,-1
8828,draw,0,0
8829,Random,-1,1
8830,draw,0,0
8831,MinimaxQ,1,-1
8832,MinimaxQ,1,-1
8833,draw,0,0
8834,draw,0,0
8835,Random,-1,1
8836,MinimaxQ,1,-1
8837,MinimaxQ,1,-1
8838,Random,-1,1
8839,MinimaxQ,1,-1
8840,draw,0,0
8841,draw,0,0
8842,MinimaxQ,1,-1
8843,MinimaxQ,1,-1
8844,draw,0,0
8845,MinimaxQ,1,-1
8846,Random,-1,1
8847,MinimaxQ,1,-1
8848,draw,0,0
8849,MinimaxQ,1,-1
8850,Random,-1,1
8851,Random,-1,1
8852,draw,0,0
8853,MinimaxQ,1,-1
8854,MinimaxQ,1,-1
8855,MinimaxQ,1,-1
8856,draw,0,0
8857,MinimaxQ,1,-1
8858,MinimaxQ,1,-1
8859,Random,-1,1
8860,MinimaxQ,1,-1
8861,draw,0,0
8862,Random,-1,1
8863,draw,0,0
8864,draw,0,0
8865,MinimaxQ,1,-1
8866,MinimaxQ,1,-1
8867,MinimaxQ,1,-1
8868,Random,-1,1
8869,MinimaxQ,1,-1
8870,MinimaxQ,1,-1
8871,draw,0,0
8872,draw,0,0
8873,Random,-1,1
8874,MinimaxQ,1,-1
8875,MinimaxQ,1,-1
8876,draw,0,0
8877,Random,-1,1
8878,MinimaxQ,1,-1
8879,MinimaxQ,1,-1
8880,draw,0,0
8881,MinimaxQ,1,-1
8882,Random,-1,1
8883,MinimaxQ,1,-1
8884,draw,0,0
8885,MinimaxQ,1,-1
8886,draw,0,0
8887,Random,-1,1
8888,MinimaxQ,1,-1
8889,draw,0,0
8890,Random,-1,1
8891,draw,0,0
8892,draw,0,0
8893,Random,-1,1
8894,draw,0,0
8895,MinimaxQ,1,-1
8896,draw,0,0
8897,Random,-1,1
8898,MinimaxQ,1,-1
8899,draw,0,0
8900,draw,0,0
8901,Random,-1,1
8902,MinimaxQ,1,-1
8903,MinimaxQ,1,-1
8904,draw,0,0
8905,draw,0,0
8906,draw,0,0
8907,draw,0,0
8908,draw,0,0
8909,MinimaxQ,1,-1
8910,Random,-1,1
8911,Random,-1,1
8912,MinimaxQ,1,-1
8913,Random,-1,1
8914,draw,0,0
8915,MinimaxQ,1,-1
8916,Random,-1,1
8917,MinimaxQ,1,-1
8918,draw,0,0
8919,Random,-1,1
8920,draw,0,0
8921,MinimaxQ,1,-1
8922,Random,-1,1
8923,MinimaxQ,1,-1
8924,MinimaxQ,1,-1
8925,MinimaxQ,1,-1
8926,MinimaxQ,1,-1
8927,MinimaxQ,1,-1
8928,Random,-1,1
8929,MinimaxQ,1,-1
8930,draw,0,0
8931,draw,0,0
8932,draw,0,0
8933,draw,0,0
8934,draw,0,0
8935,MinimaxQ,1,-1
8936,draw,0,0
8937,MinimaxQ,1,-1
8938,MinimaxQ,1,-1
8939,draw,0,0
8940,draw,0,0
8941,Random,-1,1
8942,MinimaxQ,1,-1
8943,draw,0,0
8944,Random,-1,1
8945,Random,-1,1
8946,MinimaxQ,1,-1
8947,MinimaxQ,1,-1
8948,draw,0,0
8949,MinimaxQ,1,-1
8950,MinimaxQ,1,-1
8951,MinimaxQ,1,-1
8952,draw,0,0
8953,draw,0,0
8954,draw,0,0
8955,MinimaxQ,1,-1
8956,Random,-1,1
8957,MinimaxQ,1,-1
8958,Random,-1,1
8959,Random,-1,1
8960,Random,-1,1
8961,MinimaxQ,1,-1
8962,MinimaxQ,1,-1
8963,draw,0,0
8964,MinimaxQ,1,-1
8965,MinimaxQ,1,-1
8966,draw,0,0
8967,MinimaxQ,1,-1
8968,draw,0,0
8969,MinimaxQ,1,-1
8970,MinimaxQ,1,-1
8971,MinimaxQ,1,-1
8972,Random,-1,1
8973,MinimaxQ,1,-1
8974,MinimaxQ,1,-1
8975,draw,0,0
8976,MinimaxQ,1,-1
8977,draw,0,0
8978,draw,0,0
8979,Random,-1,1
8980,MinimaxQ,1,-1
8981,draw,0,0
8982,MinimaxQ,1,-1
8983,draw,0,0
8984,draw,0,0
8985,MinimaxQ,1,-1
8986,MinimaxQ,1,-1
8987,MinimaxQ,1,-1
8988,draw,0,0
8989,draw,0,0
8990,draw,0,0
8991,Random,-1,1
8992,MinimaxQ,1,-1
8993,draw,0,0
8994,draw,0,0
8995,Random,-1,1
8996,draw,0,0
8997,Random,-1,1
8998,MinimaxQ,1,-1
8999,Random,-1,1
9000,MinimaxQ,1,-1
9001,draw,0,0
9002,MinimaxQ,1,-1
9003,Random,-1,1
9004,MinimaxQ,1,-1
9005,MinimaxQ,1,-1
9006,draw,0,0
9007,draw,0,0
9008,MinimaxQ,1,-1
9009,draw,0,0
9010,MinimaxQ,1,-1
9011,MinimaxQ,1,-1
9012,draw,0,0
9013,draw,0,0
9014,MinimaxQ,1,-1
9015,MinimaxQ,1,-1
9016,MinimaxQ,1,-1
9017,draw,0,0
9018,MinimaxQ,1,-1
9019,draw,0,0
9020,draw,0,0
9021,Random,-1,1
9022,draw,0,0
9023,MinimaxQ,1,-1
9024,MinimaxQ,1,-1
9025,draw,0,0
9026,MinimaxQ,1,-1
9027,MinimaxQ,1,-1
9028,Random,-1,1
9029,draw,0,0
9030,draw,0,0
9031,Random,-1,1
9032,draw,0,0
9033,Random,-1,1
9034,draw,0,0
9035,draw,0,0
9036,Random,-1,1
9037,MinimaxQ,1,-1
9038,Random,-1,1
9039,MinimaxQ,1,-1
9040,Random,-1,1
9041,draw,0,0
9042,draw,0,0
9043,MinimaxQ,1,-1
9044,MinimaxQ,1,-1
9045,MinimaxQ,1,-1
9046,Random,-1,1
9047,MinimaxQ,1,-1
9048,draw,0,0
9049,draw,0,0
9050,MinimaxQ,1,-1
9051,draw,0,0
9052,MinimaxQ,1,-1
9053,draw,0,0
9054,draw,0,0
9055,Random,-1,1
9056,Random,-1,1
9057,MinimaxQ,1,-1
9058,draw,0,0
9059,Random,-1,1
9060,draw,0,0
9061,Random,-1,1
9062,draw,0,0
9063,MinimaxQ,1,-1
9064,MinimaxQ,1,-1
9065,draw,0,0
9066,MinimaxQ,1,-1
9067,MinimaxQ,1,-1
9068,draw,0,0
9069,draw,0,0
9070,MinimaxQ,1,-1
9071,draw,0,0
9072,draw,0,0
9073,draw,0,0
9074,Random,-1,1
9075,Random,-1,1
9076,draw,0,0
9077,draw,0,0
9078,draw,0,0
9079,MinimaxQ,1,-1
9080,draw,0,0
9081,MinimaxQ,1,-1
9082,MinimaxQ,1,-1
9083,draw,0,0
9084,draw,0,0
9085,MinimaxQ,1,-1
9086,draw,0,0
9087,MinimaxQ,1,-1
9088,Random,-1,1
9089,MinimaxQ,1,-1
9090,Random,-1,1
9091,MinimaxQ,1,-1
9092,MinimaxQ,1,-1
9093,draw,0,0
9094,Random,-1,1
9095,MinimaxQ,1,-1
9096,MinimaxQ,1,-1
9097,draw,0,0
9098,draw,0,0
9099,MinimaxQ,1,-1
9100,MinimaxQ,1,-1
9101,draw,0,0
9102,MinimaxQ,1,-1
9103,Random,-1,1
9104,draw,0,0
9105,draw,0,0
9106,MinimaxQ,1,-1
9107,Random,-1,1
9108,MinimaxQ,1,-1
9109,MinimaxQ,1,-1
9110,MinimaxQ,1,-1
9111,MinimaxQ,1,-1
9112,draw,0,0
9113,draw,0,0
9114,Random,-1,1
9115,MinimaxQ,1,-1
9116,MinimaxQ,1,-1
9117,MinimaxQ,1,-1
9118,draw,0,0
9119,Random,-1,1
9120,MinimaxQ,1,-1
9121,MinimaxQ,1,-1
9122,Random,-1,1
9123,MinimaxQ,1,-1
9124,draw,0,0
9125,Random,-1,1
9126,draw,0,0
9127,MinimaxQ,1,-1
9128,draw,0,0
9129,Random,-1,1
9130,MinimaxQ,1,-1
9131,MinimaxQ,1,-1
9132,MinimaxQ,1,-1
9133,MinimaxQ,1,-1
9134,MinimaxQ,1,-1
9135,Random,-1,1
9136,MinimaxQ,1,-1
9137,draw,0,0
9138,MinimaxQ,1,-1
9139,draw,0,0
9140,Random,-1,1
9141,MinimaxQ,1,-1
9142,draw,0,0
9143,MinimaxQ,1,-1
9144,MinimaxQ,1,-1
9145,MinimaxQ,1,-1
9146,MinimaxQ,1,-1
9147,MinimaxQ,1,-1
9148,MinimaxQ,1,-1
9149,draw,0,0
9150,draw,0,0
9151,Random,-1,1
9152,MinimaxQ,1,-1
9153,MinimaxQ,1,-1
9154,MinimaxQ,1,-1
9155,draw,0,0
9156,draw,0,0
9157,MinimaxQ,1,-1
9158,draw,0,0
9159,MinimaxQ,1,-1
9160,MinimaxQ,1,-1
9161,draw,0,0
9162,Random,-1,1
9163,draw,0,0
9164,Random,-1,1
9165,draw,0,0
9166,draw,0,0
9167,Random,-1,1
9168,MinimaxQ,1,-1
9169,draw,0,0
9170,draw,0,0
9171,draw,0,0
9172,MinimaxQ,1,-1
9173,MinimaxQ,1,-1
9174,Random,-1,1
9175,MinimaxQ,1,-1
9176,draw,0,0
9177,Random,-1,1
9178,draw,0,0
9179,draw,0,0
9180,MinimaxQ,1,-1
9181,Random,-1,1
9182,MinimaxQ,1,-1
9183,draw,0,0
9184,MinimaxQ,1,-1
9185,Random,-1,1
9186,MinimaxQ,1,-1
9187,MinimaxQ,1,-1
9188,MinimaxQ,1,-1
9189,MinimaxQ,1,-1
9190,Random,-1,1
9191,MinimaxQ,1,-1
9192,MinimaxQ,1,-1
9193,draw,0,0
9194,Random,-1,1
9195,draw,0,0
9196,MinimaxQ,1,-1
9197,Random,-1,1
9198,Random,-1,1
9199,MinimaxQ,1,-1
9200,MinimaxQ,1,-1
9201,Random,-1,1
9202,draw,0,0
9203,MinimaxQ,1,-1
9204,Random,-1,1
9205,Random,-1,1
9206,MinimaxQ,1,-1
9207,Random,-1,1
9208,MinimaxQ,1,-1
9209,Random,-1,1
9210,draw,0,0
