episode,winner,NashQ,Random
1390,Random,-1,1
1391,Random,-1,1
1392,draw,0,0
1393,Random,-1,1
1394,Random,-1,1
1395,Random,-1,1
1396,draw,0,0
1397,draw,0,0
1398,Random,-1,1
1399,Random,-1,1
1400,Random,-1,1
1401,Random,-1,1
1402,draw,0,0
1403,Random,-1,1
1404,draw,0,0
1405,Random,-1,1
1406,Random,-1,1
1407,Random,-1,1
1408,draw,0,0
1409,draw,0,0
1410,Random,-1,1
1411,draw,0,0
1412,Random,-1,1
1413,Random,-1,1
1414,draw,0,0
1415,draw,0,0
1416,Random,-1,1
1417,draw,0,0
1418,Random,-1,1
1419,draw,0,0
1420,Random,-1,1
1421,Random,-1,1
1422,Random,-1,1
1423,draw,0,0
1424,Random,-1,1
1425,draw,0,0
1426,Random,-1,1
1427,NashQ,1,-1
1428,draw,0,0
1429,draw,0,0
1430,Random,-1,1
1431,Random,-1,1
1432,Random,-1,1
1433,Random,-1,1
1434,draw,0,0
1435,draw,0,0
1436,Random,-1,1
1437,Random,-1,1
1438,draw,0,0
1439,Random,-1,1
1440,Random,-1,1
1441,draw,0,0
1442,Random,-1,1
1443,Random,-1,1
1444,Random,-1,1
1445,Random,-1,1
1446,Random,-1,1
1447,draw,0,0
1448,NashQ,1,-1
1449,Random,-1,1
1450,Random,-1,1
1451,draw,0,0
1452,draw,0,0
1453,Random,-1,1
1454,draw,0,0
1455,draw,0,0
1456,draw,0,0
1457,Random,-1,1
1458,Random,-1,1
1459,Random,-1,1
1460,Random,-1,1
1461,draw,0,0
1462,Random,-1,1
1463,Random,-1,1
1464,Random,-1,1
1465,Random,-1,1
1466,draw,0,0
1467,draw,0,0
1468,Random,-1,1
1469,Random,-1,1
1470,Random,-1,1
1471,Random,-1,1
1472,Random,-1,1
1473,draw,0,0
1474,draw,0,0
1475,Random,-1,1
1476,Random,-1,1
1477,Random,-1,1
1478,Random,-1,1
1479,draw,0,0
1480,draw,0,0
1481,Random,-1,1
1482,Random,-1,1
1483,Random,-1,1
1484,Random,-1,1
1485,Random,-1,1
1486,Random,-1,1
1487,Random,-1,1
1488,Random,-1,1
1489,Random,-1,1
1490,draw,0,0
1491,draw,0,0
1492,Random,-1,1
1493,Random,-1,1
1494,Random,-1,1
1495,Random,-1,1
1496,draw,0,0
1497,Random,-1,1
1498,draw,0,0
1499,Random,-1,1
1500,Random,-1,1
1501,draw,0,0
1502,draw,0,0
1503,Random,-1,1
1504,Random,-1,1
1505,Random,-1,1
1506,Random,-1,1
1507,Random,-1,1
1508,Random,-1,1
1509,draw,0,0
1510,Random,-1,1
1511,Random,-1,1
1512,draw,0,0
1513,draw,0,0
1514,draw,0,0
1515,draw,0,0
1516,draw,0,0
1517,draw,0,0
1518,Random,-1,1
1519,Random,-1,1
1520,Random,-1,1
1521,Random,-1,1
1522,Random,-1,1
1523,Random,-1,1
1524,NashQ,1,-1
1525,Random,-1,1
1526,Random,-1,1
1527,Random,-1,1
1528,Random,-1,1
1529,draw,0,0
1530,Random,-1,1
1531,Random,-1,1
1532,Random,-1,1
1533,Random,-1,1
1534,draw,0,0
1535,draw,0,0
1536,Random,-1,1
1537,draw,0,0
1538,Random,-1,1
1539,Random,-1,1
1540,draw,0,0
1541,draw,0,0
1542,draw,0,0
1543,Random,-1,1
1544,draw,0,0
1545,draw,0,0
1546,draw,0,0
1547,draw,0,0
1548,Random,-1,1
1549,Random,-1,1
1550,draw,0,0
1551,Random,-1,1
1552,NashQ,1,-1
1553,Random,-1,1
1554,draw,0,0
1555,draw,0,0
1556,Random,-1,1
1557,Random,-1,1
1558,draw,0,0
1559,Random,-1,1
1560,draw,0,0
1561,Random,-1,1
1562,draw,0,0
1563,Random,-1,1
1564,Random,-1,1
1565,draw,0,0
1566,Random,-1,1
1567,Random,-1,1
1568,draw,0,0
1569,Random,-1,1
1570,Random,-1,1
1571,Random,-1,1
1572,Random,-1,1
1573,draw,0,0
1574,draw,0,0
1575,Random,-1,1
1576,draw,0,0
1577,Random,-1,1
1578,draw,0,0
1579,Random,-1,1
1580,draw,0,0
1581,Random,-1,1
1582,draw,0,0
1583,draw,0,0
1584,Random,-1,1
1585,draw,0,0
1586,Random,-1,1
1587,Random,-1,1
1588,draw,0,0
1589,draw,0,0
1590,Random,-1,1
1591,Random,-1,1
1592,Random,-1,1
1593,Random,-1,1
1594,Random,-1,1
1595,Random,-1,1
1596,Random,-1,1
1597,Random,-1,1
1598,Random,-1,1
1599,draw,0,0
1600,Random,-1,1
1601,Random,-1,1
1602,Random,-1,1
1603,Random,-1,1
1604,Random,-1,1
1605,Random,-1,1
1606,Random,-1,1
1607,draw,0,0
1608,Random,-1,1
1609,draw,0,0
1610,Random,-1,1
1611,draw,0,0
1612,draw,0,0
1613,draw,0,0
1614,Random,-1,1
1615,draw,0,0
1616,Random,-1,1
1617,Random,-1,1
1618,Random,-1,1
1619,draw,0,0
1620,draw,0,0
1621,Random,-1,1
1622,Random,-1,1
1623,Random,-1,1
1624,Random,-1,1
1625,Random,-1,1
1626,draw,0,0
1627,Random,-1,1
1628,draw,0,0
1629,draw,0,0
1630,Random,-1,1
1631,draw,0,0
1632,draw,0,0
1633,Random,-1,1
1634,Random,-1,1
1635,Random,-1,1
1636,Random,-1,1
1637,Random,-1,1
1638,Random,-1,1
1639,draw,0,0
1640,draw,0,0
1641,Random,-1,1
1642,Random,-1,1
1643,Random,-1,1
1644,Random,-1,1
1645,Random,-1,1
1646,Random,-1,1
1647,Random,-1,1
1648,Random,-1,1
1649,draw,0,0
1650,Random,-1,1
1651,draw,0,0
1652,Random,-1,1
1653,Random,-1,1
1654,Random,-1,1
1655,Random,-1,1
1656,Random,-1,1
1657,Random,-1,1
1658,Random,-1,1
1659,draw,0,0
1660,Random,-1,1
1661,Random,-1,1
1662,Random,-1,1
1663,Random,-1,1
1664,draw,0,0
1665,Random,-1,1
1666,Random,-1,1
1667,Random,-1,1
1668,Random,-1,1
1669,Random,-1,1
1670,draw,0,0
1671,draw,0,0
1672,NashQ,1,-1
1673,Random,-1,1
1674,Random,-1,1
1675,Random,-1,1
1676,draw,0,0
1677,Random,-1,1
1678,Random,-1,1
1679,draw,0,0
1680,Random,-1,1
1681,NashQ,1,-1
1682,draw,0,0
1683,Random,-1,1
1684,Random,-1,1
1685,draw,0,0
1686,Random,-1,1
1687,NashQ,1,-1
1688,Random,-1,1
1689,draw,0,0
1690,Random,-1,1
1691,NashQ,1,-1
1692,Random,-1,1
1693,Random,-1,1
1694,draw,0,0
1695,draw,0,0
1696,Random,-1,1
1697,Random,-1,1
1698,Random,-1,1
1699,draw,0,0
1700,Random,-1,1
1701,NashQ,1,-1
1702,draw,0,0
1703,Random,-1,1
1704,Random,-1,1
1705,Random,-1,1
1706,Random,-1,1
1707,draw,0,0
1708,Random,-1,1
1709,Random,-1,1
1710,Random,-1,1
1711,Random,-1,1
1712,draw,0,0
1713,Random,-1,1
1714,Random,-1,1
1715,Random,-1,1
1716,Random,-1,1
1717,Random,-1,1
1718,Random,-1,1
1719,draw,0,0
1720,Random,-1,1
1721,draw,0,0
1722,Random,-1,1
1723,Random,-1,1
1724,Random,-1,1
1725,draw,0,0
1726,Random,-1,1
1727,Random,-1,1
1728,Random,-1,1
1729,Random,-1,1
1730,Random,-1,1
1731,Random,-1,1
1732,Random,-1,1
1733,Random,-1,1
1734,Random,-1,1
1735,draw,0,0
1736,draw,0,0
1737,Random,-1,1
1738,draw,0,0
1739,draw,0,0
1740,Random,-1,1
1741,Random,-1,1
1742,Random,-1,1
1743,draw,0,0
1744,draw,0,0
1745,Random,-1,1
1746,draw,0,0
1747,Random,-1,1
1748,draw,0,0
1749,Random,-1,1
1750,draw,0,0
1751,Random,-1,1
1752,Random,-1,1
1753,Random,-1,1
1754,draw,0,0
1755,NashQ,1,-1
1756,draw,0,0
1757,Random,-1,1
1758,NashQ,1,-1
1759,draw,0,0
1760,Random,-1,1
1761,Random,-1,1
1762,Random,-1,1
1763,Random,-1,1
1764,draw,0,0
1765,Random,-1,1
1766,Random,-1,1
1767,draw,0,0
1768,Random,-1,1
1769,Random,-1,1
1770,draw,0,0
1771,Random,-1,1
1772,draw,0,0
1773,Random,-1,1
1774,draw,0,0
1775,NashQ,1,-1
1776,Random,-1,1
1777,Random,-1,1
1778,Random,-1,1
1779,draw,0,0
1780,Random,-1,1
1781,Random,-1,1
1782,draw,0,0
1783,Random,-1,1
1784,Random,-1,1
1785,draw,0,0
1786,draw,0,0
1787,Random,-1,1
1788,draw,0,0
1789,draw,0,0
1790,Random,-1,1
1791,draw,0,0
1792,Random,-1,1
1793,draw,0,0
1794,draw,0,0
1795,Random,-1,1
1796,draw,0,0
1797,draw,0,0
1798,Random,-1,1
1799,Random,-1,1
1800,Random,-1,1
1801,Random,-1,1
1802,draw,0,0
1803,Random,-1,1
1804,Random,-1,1
1805,NashQ,1,-1
1806,Random,-1,1
1807,Random,-1,1
1808,Random,-1,1
1809,draw,0,0
1810,Random,-1,1
1811,Random,-1,1
1812,Random,-1,1
1813,Random,-1,1
1814,Random,-1,1
1815,draw,0,0
1816,Random,-1,1
1817,draw,0,0
1818,Random,-1,1
1819,Random,-1,1
1820,Random,-1,1
1821,Random,-1,1
1822,Random,-1,1
1823,Random,-1,1
1824,draw,0,0
1825,draw,0,0
1826,draw,0,0
1827,Random,-1,1
1828,Random,-1,1
1829,draw,0,0
1830,Random,-1,1
1831,draw,0,0
1832,draw,0,0
1833,draw,0,0
1834,Random,-1,1
1835,Random,-1,1
1836,Random,-1,1
1837,Random,-1,1
1838,Random,-1,1
1839,Random,-1,1
1840,draw,0,0
1841,Random,-1,1
1842,draw,0,0
1843,Random,-1,1
1844,Random,-1,1
1845,Random,-1,1
1846,Random,-1,1
1847,Random,-1,1
1848,Random,-1,1
1849,Random,-1,1
1850,Random,-1,1
1851,Random,-1,1
1852,draw,0,0
1853,Random,-1,1
1854,Random,-1,1
1855,Random,-1,1
1856,NashQ,1,-1
1857,Random,-1,1
1858,draw,0,0
1859,draw,0,0
1860,Random,-1,1
1861,draw,0,0
1862,NashQ,1,-1
1863,Random,-1,1
1864,Random,-1,1
1865,Random,-1,1
1866,Random,-1,1
1867,draw,0,0
1868,draw,0,0
1869,draw,0,0
1870,Random,-1,1
1871,Random,-1,1
1872,Random,-1,1
1873,Random,-1,1
1874,Random,-1,1
1875,Random,-1,1
1876,Random,-1,1
1877,Random,-1,1
1878,Random,-1,1
1879,Random,-1,1
1880,Random,-1,1
1881,draw,0,0
1882,draw,0,0
1883,Random,-1,1
1884,Random,-1,1
1885,Random,-1,1
1886,NashQ,1,-1
1887,draw,0,0
1888,Random,-1,1
1889,Random,-1,1
1890,Random,-1,1
1891,Random,-1,1
1892,Random,-1,1
1893,Random,-1,1
1894,draw,0,0
1895,Random,-1,1
1896,Random,-1,1
1897,draw,0,0
1898,Random,-1,1
1899,draw,0,0
1900,Random,-1,1
1901,draw,0,0
1902,Random,-1,1
1903,Random,-1,1
1904,Random,-1,1
1905,Random,-1,1
1906,Random,-1,1
1907,draw,0,0
1908,Random,-1,1
1909,Random,-1,1
1910,Random,-1,1
1911,Random,-1,1
1912,draw,0,0
1913,Random,-1,1
1914,draw,0,0
1915,Random,-1,1
1916,Random,-1,1
1917,Random,-1,1
1918,Random,-1,1
1919,draw,0,0
1920,draw,0,0
1921,Random,-1,1
1922,Random,-1,1
1923,Random,-1,1
1924,Random,-1,1
1925,draw,0,0
1926,Random,-1,1
1927,Random,-1,1
1928,Random,-1,1
1929,Random,-1,1
1930,Random,-1,1
1931,Random,-1,1
1932,Random,-1,1
1933,Random,-1,1
1934,Random,-1,1
1935,Random,-1,1
1936,NashQ,1,-1
1937,Random,-1,1
1938,Random,-1,1
1939,Random,-1,1
1940,Random,-1,1
1941,draw,0,0
1942,Random,-1,1
1943,draw,0,0
1944,Random,-1,1
1945,Random,-1,1
1946,Random,-1,1
1947,Random,-1,1
1948,Random,-1,1
1949,Random,-1,1
1950,Random,-1,1
1951,draw,0,0
1952,Random,-1,1
1953,Random,-1,1
1954,Random,-1,1
1955,Random,-1,1
1956,Random,-1,1
1957,Random,-1,1
1958,Random,-1,1
1959,Random,-1,1
1960,Random,-1,1
1961,Random,-1,1
1962,Random,-1,1
1963,Random,-1,1
1964,Random,-1,1
1965,draw,0,0
1966,draw,0,0
1967,Random,-1,1
1968,Random,-1,1
1969,NashQ,1,-1
1970,Random,-1,1
1971,Random,-1,1
1972,Random,-1,1
1973,Random,-1,1
1974,Random,-1,1
1975,Random,-1,1
1976,draw,0,0
1977,Random,-1,1
1978,draw,0,0
1979,draw,0,0
1980,draw,0,0
1981,Random,-1,1
1982,Random,-1,1
1983,Random,-1,1
1984,draw,0,0
1985,draw,0,0
1986,Random,-1,1
1987,Random,-1,1
1988,Random,-1,1
1989,Random,-1,1
1990,Random,-1,1
1991,Random,-1,1
1992,Random,-1,1
1993,draw,0,0
1994,draw,0,0
1995,Random,-1,1
1996,Random,-1,1
1997,Random,-1,1
1998,draw,0,0
1999,Random,-1,1
2000,Random,-1,1
2001,draw,0,0
2002,Random,-1,1
2003,draw,0,0
2004,NashQ,1,-1
2005,Random,-1,1
2006,draw,0,0
2007,Random,-1,1
2008,Random,-1,1
2009,Random,-1,1
2010,Random,-1,1
2011,Random,-1,1
2012,Random,-1,1
2013,Random,-1,1
2014,Random,-1,1
2015,draw,0,0
2016,draw,0,0
2017,Random,-1,1
2018,draw,0,0
2019,Random,-1,1
2020,draw,0,0
2021,Random,-1,1
2022,draw,0,0
2023,Random,-1,1
2024,draw,0,0
2025,Random,-1,1
2026,NashQ,1,-1
2027,NashQ,1,-1
2028,Random,-1,1
2029,Random,-1,1
2030,Random,-1,1
2031,Random,-1,1
2032,Random,-1,1
2033,Random,-1,1
2034,draw,0,0
2035,Random,-1,1
2036,Random,-1,1
2037,draw,0,0
2038,Random,-1,1
2039,Random,-1,1
2040,Random,-1,1
2041,Random,-1,1
2042,Random,-1,1
2043,Random,-1,1
2044,Random,-1,1
2045,Random,-1,1
2046,Random,-1,1
2047,Random,-1,1
2048,Random,-1,1
2049,draw,0,0
2050,Random,-1,1
2051,Random,-1,1
2052,draw,0,0
2053,Random,-1,1
2054,NashQ,1,-1
2055,Random,-1,1
2056,draw,0,0
2057,Random,-1,1
2058,Random,-1,1
2059,Random,-1,1
2060,Random,-1,1
2061,draw,0,0
2062,Random,-1,1
2063,Random,-1,1
2064,Random,-1,1
2065,Random,-1,1
2066,Random,-1,1
2067,Random,-1,1
2068,Random,-1,1
2069,draw,0,0
2070,Random,-1,1
2071,draw,0,0
2072,Random,-1,1
2073,Random,-1,1
2074,Random,-1,1
2075,draw,0,0
2076,Random,-1,1
2077,Random,-1,1
2078,Random,-1,1
2079,Random,-1,1
2080,Random,-1,1
2081,draw,0,0
2082,NashQ,1,-1
2083,Random,-1,1
2084,Random,-1,1
2085,draw,0,0
2086,draw,0,0
2087,Random,-1,1
2088,Random,-1,1
2089,Random,-1,1
2090,Random,-1,1
2091,draw,0,0
2092,draw,0,0
2093,draw,0,0
2094,draw,0,0
2095,Random,-1,1
2096,Random,-1,1
2097,Random,-1,1
2098,Random,-1,1
2099,draw,0,0
2100,draw,0,0
2101,Random,-1,1
2102,Random,-1,1
2103,Random,-1,1
2104,Random,-1,1
2105,Random,-1,1
2106,Random,-1,1
2107,draw,0,0
2108,Random,-1,1
2109,Random,-1,1
2110,draw,0,0
2111,draw,0,0
2112,draw,0,0
2113,Random,-1,1
2114,draw,0,0
2115,draw,0,0
2116,Random,-1,1
2117,draw,0,0
2118,draw,0,0
2119,Random,-1,1
2120,Random,-1,1
2121,Random,-1,1
2122,draw,0,0
2123,Random,-1,1
2124,Random,-1,1
2125,Random,-1,1
2126,draw,0,0
2127,Random,-1,1
2128,Random,-1,1
2129,Random,-1,1
2130,Random,-1,1
2131,draw,0,0
2132,Random,-1,1
2133,Random,-1,1
2134,Random,-1,1
2135,Random,-1,1
2136,Random,-1,1
2137,Random,-1,1
2138,Random,-1,1
2139,Random,-1,1
2140,draw,0,0
2141,Random,-1,1
2142,draw,0,0
2143,draw,0,0
2144,Random,-1,1
2145,Random,-1,1
2146,Random,-1,1
2147,draw,0,0
2148,Random,-1,1
2149,Random,-1,1
2150,Random,-1,1
2151,Random,-1,1
2152,Random,-1,1
2153,draw,0,0
2154,Random,-1,1
2155,Random,-1,1
2156,Random,-1,1
2157,Random,-1,1
2158,draw,0,0
2159,Random,-1,1
2160,Random,-1,1
2161,NashQ,1,-1
2162,Random,-1,1
2163,Random,-1,1
2164,draw,0,0
2165,draw,0,0
2166,draw,0,0
2167,Random,-1,1
2168,Random,-1,1
2169,Random,-1,1
2170,Random,-1,1
2171,Random,-1,1
2172,draw,0,0
2173,Random,-1,1
2174,Random,-1,1
2175,Random,-1,1
2176,Random,-1,1
2177,Random,-1,1
2178,draw,0,0
2179,NashQ,1,-1
2180,Random,-1,1
2181,Random,-1,1
2182,draw,0,0
2183,Random,-1,1
2184,Random,-1,1
2185,Random,-1,1
2186,Random,-1,1
2187,draw,0,0
2188,draw,0,0
2189,Random,-1,1
2190,draw,0,0
2191,draw,0,0
2192,Random,-1,1
2193,Random,-1,1
2194,Random,-1,1
2195,Random,-1,1
2196,Random,-1,1
2197,draw,0,0
2198,Random,-1,1
2199,Random,-1,1
2200,Random,-1,1
2201,Random,-1,1
2202,Random,-1,1
2203,Random,-1,1
2204,NashQ,1,-1
2205,Random,-1,1
2206,Random,-1,1
2207,Random,-1,1
2208,Random,-1,1
2209,draw,0,0
2210,draw,0,0
2211,Random,-1,1
2212,Random,-1,1
2213,draw,0,0
2214,Random,-1,1
2215,Random,-1,1
2216,Random,-1,1
2217,Random,-1,1
2218,NashQ,1,-1
2219,Random,-1,1
2220,Random,-1,1
2221,Random,-1,1
2222,draw,0,0
2223,draw,0,0
2224,Random,-1,1
2225,Random,-1,1
2226,Random,-1,1
2227,draw,0,0
2228,draw,0,0
2229,Random,-1,1
2230,draw,0,0
2231,draw,0,0
2232,Random,-1,1
2233,Random,-1,1
2234,draw,0,0
2235,Random,-1,1
2236,draw,0,0
2237,Random,-1,1
2238,Random,-1,1
2239,Random,-1,1
2240,Random,-1,1
2241,Random,-1,1
2242,Random,-1,1
2243,draw,0,0
2244,Random,-1,1
2245,draw,0,0
2246,Random,-1,1
2247,Random,-1,1
2248,Random,-1,1
2249,Random,-1,1
2250,draw,0,0
2251,NashQ,1,-1
2252,draw,0,0
2253,draw,0,0
2254,Random,-1,1
2255,draw,0,0
2256,draw,0,0
2257,Random,-1,1
2258,Random,-1,1
2259,Random,-1,1
2260,Random,-1,1
2261,Random,-1,1
2262,Random,-1,1
2263,Random,-1,1
2264,draw,0,0
2265,draw,0,0
2266,draw,0,0
2267,Random,-1,1
2268,Random,-1,1
2269,NashQ,1,-1
2270,Random,-1,1
2271,Random,-1,1
2272,Random,-1,1
2273,draw,0,0
2274,Random,-1,1
2275,Random,-1,1
2276,Random,-1,1
2277,Random,-1,1
2278,Random,-1,1
2279,draw,0,0
2280,Random,-1,1
2281,draw,0,0
2282,Random,-1,1
2283,draw,0,0
2284,Random,-1,1
2285,Random,-1,1
2286,draw,0,0
2287,NashQ,1,-1
2288,Random,-1,1
2289,Random,-1,1
2290,Random,-1,1
2291,Random,-1,1
2292,Random,-1,1
2293,Random,-1,1
2294,Random,-1,1
2295,Random,-1,1
2296,Random,-1,1
2297,Random,-1,1
2298,Random,-1,1
2299,Random,-1,1
2300,Random,-1,1
2301,Random,-1,1
2302,draw,0,0
2303,Random,-1,1
2304,draw,0,0
2305,Random,-1,1
2306,draw,0,0
2307,Random,-1,1
2308,Random,-1,1
2309,Random,-1,1
2310,Random,-1,1
2311,Random,-1,1
2312,Random,-1,1
2313,Random,-1,1
2314,Random,-1,1
2315,Random,-1,1
2316,draw,0,0
2317,Random,-1,1
2318,Random,-1,1
2319,Random,-1,1
2320,Random,-1,1
2321,Random,-1,1
2322,draw,0,0
2323,draw,0,0
2324,Random,-1,1
2325,NashQ,1,-1
2326,draw,0,0
2327,Random,-1,1
2328,draw,0,0
2329,draw,0,0
2330,NashQ,1,-1
2331,draw,0,0
2332,Random,-1,1
2333,draw,0,0
2334,Random,-1,1
2335,Random,-1,1
2336,Random,-1,1
2337,draw,0,0
2338,Random,-1,1
2339,Random,-1,1
2340,draw,0,0
2341,draw,0,0
2342,Random,-1,1
2343,Random,-1,1
2344,NashQ,1,-1
2345,Random,-1,1
2346,Random,-1,1
2347,Random,-1,1
2348,Random,-1,1
2349,Random,-1,1
2350,Random,-1,1
2351,Random,-1,1
2352,draw,0,0
2353,draw,0,0
2354,Random,-1,1
2355,Random,-1,1
2356,Random,-1,1
2357,Random,-1,1
2358,draw,0,0
2359,Random,-1,1
2360,draw,0,0
2361,draw,0,0
2362,draw,0,0
2363,Random,-1,1
2364,Random,-1,1
2365,Random,-1,1
2366,Random,-1,1
2367,Random,-1,1
2368,Random,-1,1
2369,Random,-1,1
2370,draw,0,0
2371,Random,-1,1
2372,draw,0,0
2373,NashQ,1,-1
2374,draw,0,0
2375,Random,-1,1
2376,Random,-1,1
2377,Random,-1,1
2378,draw,0,0
2379,Random,-1,1
2380,draw,0,0
2381,draw,0,0
2382,Random,-1,1
2383,draw,0,0
2384,Random,-1,1
2385,draw,0,0
2386,Random,-1,1
2387,Random,-1,1
2388,Random,-1,1
2389,Random,-1,1
2390,Random,-1,1
2391,Random,-1,1
2392,draw,0,0
2393,draw,0,0
2394,Random,-1,1
2395,Random,-1,1
2396,draw,0,0
2397,draw,0,0
2398,draw,0,0
2399,Random,-1,1
2400,draw,0,0
2401,Random,-1,1
2402,draw,0,0
2403,Random,-1,1
2404,draw,0,0
2405,Random,-1,1
2406,NashQ,1,-1
2407,Random,-1,1
2408,draw,0,0
2409,Random,-1,1
2410,Random,-1,1
2411,Random,-1,1
2412,Random,-1,1
2413,Random,-1,1
2414,Random,-1,1
2415,Random,-1,1
2416,Random,-1,1
2417,draw,0,0
2418,NashQ,1,-1
2419,draw,0,0
2420,Random,-1,1
2421,Random,-1,1
2422,draw,0,0
2423,Random,-1,1
2424,NashQ,1,-1
2425,Random,-1,1
2426,Random,-1,1
2427,Random,-1,1
2428,draw,0,0
2429,Random,-1,1
2430,Random,-1,1
2431,draw,0,0
2432,Random,-1,1
2433,Random,-1,1
2434,draw,0,0
2435,Random,-1,1
2436,Random,-1,1
2437,Random,-1,1
2438,draw,0,0
2439,draw,0,0
2440,draw,0,0
2441,Random,-1,1
2442,Random,-1,1
2443,Random,-1,1
2444,Random,-1,1
2445,Random,-1,1
2446,Random,-1,1
2447,Random,-1,1
2448,draw,0,0
2449,Random,-1,1
2450,Random,-1,1
2451,Random,-1,1
2452,Random,-1,1
2453,draw,0,0
2454,Random,-1,1
2455,draw,0,0
2456,Random,-1,1
2457,draw,0,0
2458,Random,-1,1
2459,Random,-1,1
2460,Random,-1,1
2461,Random,-1,1
2462,draw,0,0
2463,draw,0,0
2464,Random,-1,1
2465,NashQ,1,-1
2466,Random,-1,1
2467,Random,-1,1
2468,NashQ,1,-1
2469,draw,0,0
2470,draw,0,0
2471,draw,0,0
2472,Random,-1,1
2473,draw,0,0
2474,Random,-1,1
2475,Random,-1,1
2476,Random,-1,1
2477,Random,-1,1
2478,Random,-1,1
2479,Random,-1,1
2480,Random,-1,1
2481,Random,-1,1
2482,Random,-1,1
2483,Random,-1,1
2484,Random,-1,1
2485,Random,-1,1
2486,draw,0,0
2487,NashQ,1,-1
2488,Random,-1,1
2489,Random,-1,1
2490,Random,-1,1
2491,Random,-1,1
2492,Random,-1,1
2493,Random,-1,1
2494,draw,0,0
2495,draw,0,0
2496,draw,0,0
2497,draw,0,0
2498,Random,-1,1
2499,draw,0,0
2500,Random,-1,1
2501,Random,-1,1
2502,Random,-1,1
2503,Random,-1,1
2504,Random,-1,1
2505,Random,-1,1
2506,draw,0,0
2507,draw,0,0
2508,Random,-1,1
2509,Random,-1,1
2510,Random,-1,1
2511,Random,-1,1
2512,draw,0,0
2513,Random,-1,1
2514,Random,-1,1
2515,Random,-1,1
2516,draw,0,0
2517,Random,-1,1
2518,Random,-1,1
2519,Random,-1,1
2520,Random,-1,1
2521,Random,-1,1
2522,draw,0,0
2523,Random,-1,1
2524,Random,-1,1
2525,NashQ,1,-1
2526,draw,0,0
2527,NashQ,1,-1
2528,NashQ,1,-1
2529,Random,-1,1
2530,Random,-1,1
2531,Random,-1,1
2532,Random,-1,1
2533,draw,0,0
2534,draw,0,0
2535,Random,-1,1
2536,draw,0,0
2537,draw,0,0
2538,draw,0,0
2539,draw,0,0
2540,Random,-1,1
2541,Random,-1,1
2542,Random,-1,1
2543,draw,0,0
2544,draw,0,0
2545,Random,-1,1
2546,Random,-1,1
2547,Random,-1,1
2548,draw,0,0
2549,Random,-1,1
2550,Random,-1,1
2551,Random,-1,1
2552,Random,-1,1
2553,Random,-1,1
2554,Random,-1,1
2555,draw,0,0
2556,Random,-1,1
2557,draw,0,0
2558,Random,-1,1
2559,Random,-1,1
2560,Random,-1,1
2561,Random,-1,1
2562,Random,-1,1
2563,Random,-1,1
2564,Random,-1,1
2565,Random,-1,1
2566,Random,-1,1
2567,Random,-1,1
2568,draw,0,0
2569,Random,-1,1
2570,draw,0,0
2571,draw,0,0
2572,Random,-1,1
2573,Random,-1,1
2574,Random,-1,1
2575,Random,-1,1
2576,Random,-1,1
2577,NashQ,1,-1
2578,draw,0,0
2579,Random,-1,1
2580,Random,-1,1
2581,Random,-1,1
2582,draw,0,0
2583,Random,-1,1
2584,Random,-1,1
2585,Random,-1,1
2586,draw,0,0
2587,Random,-1,1
2588,Random,-1,1
2589,draw,0,0
2590,draw,0,0
2591,draw,0,0
2592,Random,-1,1
2593,Random,-1,1
2594,draw,0,0
2595,Random,-1,1
2596,Random,-1,1
2597,draw,0,0
2598,Random,-1,1
2599,Random,-1,1
2600,NashQ,1,-1
2601,draw,0,0
2602,Random,-1,1
2603,Random,-1,1
2604,draw,0,0
2605,draw,0,0
2606,Random,-1,1
2607,Random,-1,1
2608,Random,-1,1
2609,Random,-1,1
2610,Random,-1,1
2611,NashQ,1,-1
2612,draw,0,0
2613,Random,-1,1
2614,Random,-1,1
2615,Random,-1,1
2616,Random,-1,1
2617,Random,-1,1
2618,Random,-1,1
2619,draw,0,0
2620,draw,0,0
2621,draw,0,0
2622,NashQ,1,-1
2623,Random,-1,1
2624,Random,-1,1
2625,Random,-1,1
2626,Random,-1,1
2627,draw,0,0
2628,Random,-1,1
2629,Random,-1,1
2630,draw,0,0
2631,Random,-1,1
2632,Random,-1,1
2633,Random,-1,1
2634,draw,0,0
2635,draw,0,0
2636,Random,-1,1
2637,draw,0,0
2638,Random,-1,1
2639,draw,0,0
2640,Random,-1,1
2641,Random,-1,1
2642,Random,-1,1
2643,Random,-1,1
2644,Random,-1,1
2645,Random,-1,1
2646,draw,0,0
2647,Random,-1,1
2648,Random,-1,1
2649,Random,-1,1
2650,draw,0,0
2651,Random,-1,1
2652,Random,-1,1
2653,NashQ,1,-1
2654,draw,0,0
2655,Random,-1,1
2656,Random,-1,1
2657,draw,0,0
2658,Random,-1,1
2659,draw,0,0
2660,Random,-1,1
2661,Random,-1,1
2662,draw,0,0
2663,draw,0,0
2664,draw,0,0
2665,draw,0,0
2666,Random,-1,1
2667,draw,0,0
2668,Random,-1,1
2669,NashQ,1,-1
2670,Random,-1,1
2671,Random,-1,1
2672,Random,-1,1
2673,draw,0,0
2674,Random,-1,1
2675,Random,-1,1
2676,Random,-1,1
2677,Random,-1,1
2678,Random,-1,1
2679,draw,0,0
2680,draw,0,0
2681,Random,-1,1
2682,Random,-1,1
2683,Random,-1,1
2684,Random,-1,1
2685,Random,-1,1
2686,draw,0,0
