episode,winner,MinimaxQ,MinimaxQ_2
6322,draw,0,0
6323,draw,0,0
6324,draw,0,0
6325,draw,0,0
6326,draw,0,0
6327,draw,0,0
6328,draw,0,0
6329,draw,0,0
6330,draw,0,0
6331,draw,0,0
6332,draw,0,0
6333,draw,0,0
6334,draw,0,0
6335,draw,0,0
6336,draw,0,0
6337,draw,0,0
6338,draw,0,0
6339,draw,0,0
6340,draw,0,0
6341,draw,0,0
6342,draw,0,0
6343,draw,0,0
6344,draw,0,0
6345,draw,0,0
6346,draw,0,0
6347,draw,0,0
6348,draw,0,0
6349,MinimaxQ,1,-1
6350,draw,0,0
6351,draw,0,0
6352,MinimaxQ,1,-1
6353,draw,0,0
6354,draw,0,0
6355,draw,0,0
6356,draw,0,0
6357,draw,0,0
6358,draw,0,0
6359,MinimaxQ_2,-1,1
6360,draw,0,0
6361,draw,0,0
6362,draw,0,0
6363,draw,0,0
6364,draw,0,0
6365,draw,0,0
6366,MinimaxQ_2,-1,1
6367,draw,0,0
6368,draw,0,0
6369,draw,0,0
6370,draw,0,0
6371,draw,0,0
6372,draw,0,0
6373,draw,0,0
6374,draw,0,0
6375,draw,0,0
6376,draw,0,0
6377,draw,0,0
6378,draw,0,0
6379,draw,0,0
6380,draw,0,0
6381,draw,0,0
6382,draw,0,0
6383,draw,0,0
6384,draw,0,0
6385,draw,0,0
6386,draw,0,0
6387,draw,0,0
6388,draw,0,0
6389,draw,0,0
6390,draw,0,0
6391,MinimaxQ_2,-1,1
6392,MinimaxQ,1,-1
6393,draw,0,0
6394,draw,0,0
6395,draw,0,0
6396,draw,0,0
6397,draw,0,0
6398,MinimaxQ_2,-1,1
6399,draw,0,0
6400,MinimaxQ_2,-1,1
6401,draw,0,0
6402,draw,0,0
6403,draw,0,0
6404,draw,0,0
6405,MinimaxQ,1,-1
6406,draw,0,0
6407,draw,0,0
6408,draw,0,0
6409,draw,0,0
6410,draw,0,0
6411,MinimaxQ_2,-1,1
6412,draw,0,0
6413,draw,0,0
6414,draw,0,0
6415,draw,0,0
6416,draw,0,0
6417,draw,0,0
6418,draw,0,0
6419,draw,0,0
6420,MinimaxQ,1,-1
6421,draw,0,0
6422,draw,0,0
6423,draw,0,0
6424,draw,0,0
6425,draw,0,0
6426,draw,0,0
6427,draw,0,0
6428,draw,0,0
6429,draw,0,0
6430,MinimaxQ,1,-1
6431,draw,0,0
6432,draw,0,0
6433,draw,0,0
6434,draw,0,0
6435,draw,0,0
6436,draw,0,0
6437,draw,0,0
6438,draw,0,0
6439,draw,0,0
6440,draw,0,0
6441,draw,0,0
6442,draw,0,0
6443,draw,0,0
6444,draw,0,0
6445,draw,0,0
6446,draw,0,0
6447,draw,0,0
6448,MinimaxQ_2,-1,1
6449,draw,0,0
6450,draw,0,0
6451,draw,0,0
6452,draw,0,0
6453,draw,0,0
6454,draw,0,0
6455,draw,0,0
6456,draw,0,0
6457,draw,0,0
6458,MinimaxQ_2,-1,1
6459,draw,0,0
6460,draw,0,0
6461,draw,0,0
6462,draw,0,0
6463,draw,0,0
6464,draw,0,0
6465,draw,0,0
6466,draw,0,0
6467,draw,0,0
6468,draw,0,0
6469,draw,0,0
6470,draw,0,0
6471,draw,0,0
6472,draw,0,0
6473,draw,0,0
6474,MinimaxQ,1,-1
6475,draw,0,0
6476,draw,0,0
6477,draw,0,0
6478,MinimaxQ_2,-1,1
6479,draw,0,0
6480,draw,0,0
6481,draw,0,0
6482,draw,0,0
6483,draw,0,0
6484,draw,0,0
6485,draw,0,0
6486,MinimaxQ,1,-1
6487,draw,0,0
6488,draw,0,0
6489,MinimaxQ,1,-1
6490,draw,0,0
6491,draw,0,0
6492,draw,0,0
6493,MinimaxQ,1,-1
6494,draw,0,0
6495,MinimaxQ_2,-1,1
6496,draw,0,0
6497,draw,0,0
6498,draw,0,0
6499,draw,0,0
6500,draw,0,0
6501,draw,0,0
6502,draw,0,0
6503,draw,0,0
6504,draw,0,0
6505,draw,0,0
6506,draw,0,0
6507,draw,0,0
6508,draw,0,0
6509,draw,0,0
6510,draw,0,0
6511,MinimaxQ,1,-1
6512,draw,0,0
6513,draw,0,0
6514,draw,0,0
6515,draw,0,0
6516,draw,0,0
6517,draw,0,0
6518,draw,0,0
6519,draw,0,0
6520,MinimaxQ,1,-1
6521,draw,0,0
6522,draw,0,0
6523,draw,0,0
6524,draw,0,0
6525,draw,0,0
6526,draw,0,0
6527,MinimaxQ,1,-1
6528,draw,0,0
6529,draw,0,0
6530,draw,0,0
6531,MinimaxQ,1,-1
6532,draw,0,0
6533,draw,0,0
6534,draw,0,0
6535,draw,0,0
6536,MinimaxQ,1,-1
6537,draw,0,0
6538,draw,0,0
6539,draw,0,0
6540,draw,0,0
6541,draw,0,0
6542,draw,0,0
6543,draw,0,0
6544,draw,0,0
6545,draw,0,0
6546,draw,0,0
6547,draw,0,0
6548,MinimaxQ,1,-1
6549,draw,0,0
6550,draw,0,0
6551,MinimaxQ,1,-1
6552,draw,0,0
6553,draw,0,0
6554,draw,0,0
6555,MinimaxQ_2,-1,1
6556,draw,0,0
6557,draw,0,0
6558,draw,0,0
6559,draw,0,0
6560,draw,0,0
6561,draw,0,0
6562,draw,0,0
6563,draw,0,0
6564,draw,0,0
6565,draw,0,0
6566,draw,0,0
6567,draw,0,0
6568,MinimaxQ,1,-1
6569,draw,0,0
6570,draw,0,0
6571,draw,0,0
6572,draw,0,0
6573,draw,0,0
6574,MinimaxQ_2,-1,1
6575,draw,0,0
6576,draw,0,0
6577,draw,0,0
6578,draw,0,0
6579,draw,0,0
6580,draw,0,0
6581,draw,0,0
6582,draw,0,0
6583,draw,0,0
6584,draw,0,0
6585,draw,0,0
6586,draw,0,0
6587,draw,0,0
6588,draw,0,0
6589,draw,0,0
6590,draw,0,0
6591,draw,0,0
6592,MinimaxQ,1,-1
6593,draw,0,0
6594,draw,0,0
6595,draw,0,0
6596,draw,0,0
6597,draw,0,0
6598,draw,0,0
6599,draw,0,0
6600,draw,0,0
6601,draw,0,0
6602,draw,0,0
6603,draw,0,0
6604,draw,0,0
6605,draw,0,0
6606,draw,0,0
6607,draw,0,0
6608,draw,0,0
6609,draw,0,0
6610,MinimaxQ_2,-1,1
6611,draw,0,0
6612,draw,0,0
6613,draw,0,0
6614,MinimaxQ_2,-1,1
6615,draw,0,0
6616,MinimaxQ,1,-1
6617,draw,0,0
6618,draw,0,0
6619,draw,0,0
6620,draw,0,0
6621,draw,0,0
6622,draw,0,0
6623,draw,0,0
6624,MinimaxQ_2,-1,1
6625,draw,0,0
6626,draw,0,0
6627,draw,0,0
6628,draw,0,0
6629,draw,0,0
6630,draw,0,0
6631,draw,0,0
6632,draw,0,0
6633,MinimaxQ,1,-1
6634,draw,0,0
6635,draw,0,0
6636,MinimaxQ_2,-1,1
6637,draw,0,0
6638,MinimaxQ_2,-1,1
6639,draw,0,0
6640,draw,0,0
6641,draw,0,0
6642,draw,0,0
6643,draw,0,0
6644,draw,0,0
6645,draw,0,0
6646,draw,0,0
6647,draw,0,0
6648,draw,0,0
6649,draw,0,0
6650,draw,0,0
6651,draw,0,0
6652,draw,0,0
6653,draw,0,0
6654,draw,0,0
6655,draw,0,0
6656,MinimaxQ,1,-1
6657,draw,0,0
6658,draw,0,0
6659,draw,0,0
6660,draw,0,0
6661,MinimaxQ_2,-1,1
6662,draw,0,0
6663,draw,0,0
6664,draw,0,0
6665,draw,0,0
6666,draw,0,0
6667,draw,0,0
6668,draw,0,0
6669,draw,0,0
6670,draw,0,0
6671,draw,0,0
6672,draw,0,0
6673,draw,0,0
6674,draw,0,0
6675,draw,0,0
6676,draw,0,0
6677,draw,0,0
6678,draw,0,0
6679,draw,0,0
6680,draw,0,0
6681,draw,0,0
6682,draw,0,0
6683,draw,0,0
6684,draw,0,0
6685,draw,0,0
6686,draw,0,0
6687,draw,0,0
6688,draw,0,0
6689,draw,0,0
6690,draw,0,0
6691,draw,0,0
6692,draw,0,0
6693,draw,0,0
6694,draw,0,0
6695,draw,0,0
6696,draw,0,0
6697,draw,0,0
6698,draw,0,0
6699,draw,0,0
6700,draw,0,0
6701,draw,0,0
6702,draw,0,0
6703,draw,0,0
6704,MinimaxQ,1,-1
6705,draw,0,0
6706,draw,0,0
6707,draw,0,0
6708,draw,0,0
6709,draw,0,0
6710,draw,0,0
6711,draw,0,0
6712,draw,0,0
6713,draw,0,0
6714,draw,0,0
6715,draw,0,0
6716,MinimaxQ_2,-1,1
6717,draw,0,0
6718,draw,0,0
6719,draw,0,0
6720,MinimaxQ,1,-1
6721,draw,0,0
6722,draw,0,0
6723,draw,0,0
6724,MinimaxQ,1,-1
6725,draw,0,0
6726,draw,0,0
6727,draw,0,0
6728,draw,0,0
6729,MinimaxQ_2,-1,1
6730,draw,0,0
6731,draw,0,0
6732,draw,0,0
6733,draw,0,0
6734,draw,0,0
6735,draw,0,0
6736,MinimaxQ,1,-1
6737,draw,0,0
6738,draw,0,0
6739,draw,0,0
6740,draw,0,0
6741,MinimaxQ_2,-1,1
6742,draw,0,0
6743,draw,0,0
6744,draw,0,0
6745,draw,0,0
6746,MinimaxQ_2,-1,1
6747,draw,0,0
6748,draw,0,0
6749,draw,0,0
6750,draw,0,0
6751,draw,0,0
6752,draw,0,0
6753,draw,0,0
6754,draw,0,0
6755,draw,0,0
6756,draw,0,0
6757,draw,0,0
6758,draw,0,0
6759,draw,0,0
6760,draw,0,0
6761,draw,0,0
6762,draw,0,0
6763,draw,0,0
6764,draw,0,0
6765,MinimaxQ_2,-1,1
6766,MinimaxQ,1,-1
6767,draw,0,0
6768,draw,0,0
6769,draw,0,0
6770,draw,0,0
6771,MinimaxQ_2,-1,1
6772,draw,0,0
6773,MinimaxQ,1,-1
6774,draw,0,0
6775,draw,0,0
6776,draw,0,0
6777,draw,0,0
6778,MinimaxQ,1,-1
6779,draw,0,0
6780,MinimaxQ_2,-1,1
6781,draw,0,0
6782,draw,0,0
6783,draw,0,0
6784,draw,0,0
6785,draw,0,0
6786,draw,0,0
6787,draw,0,0
6788,MinimaxQ_2,-1,1
6789,MinimaxQ,1,-1
6790,draw,0,0
6791,MinimaxQ_2,-1,1
6792,draw,0,0
6793,draw,0,0
6794,draw,0,0
6795,MinimaxQ,1,-1
6796,MinimaxQ,1,-1
6797,draw,0,0
6798,draw,0,0
6799,draw,0,0
6800,draw,0,0
6801,MinimaxQ_2,-1,1
6802,draw,0,0
6803,draw,0,0
6804,draw,0,0
6805,draw,0,0
6806,draw,0,0
6807,draw,0,0
6808,draw,0,0
6809,MinimaxQ,1,-1
6810,MinimaxQ,1,-1
6811,draw,0,0
6812,draw,0,0
6813,draw,0,0
6814,draw,0,0
6815,draw,0,0
6816,draw,0,0
6817,draw,0,0
6818,MinimaxQ_2,-1,1
6819,draw,0,0
6820,draw,0,0
6821,draw,0,0
6822,MinimaxQ_2,-1,1
6823,draw,0,0
6824,MinimaxQ,1,-1
6825,draw,0,0
6826,draw,0,0
6827,MinimaxQ_2,-1,1
6828,draw,0,0
6829,draw,0,0
6830,draw,0,0
6831,draw,0,0
6832,draw,0,0
6833,draw,0,0
6834,MinimaxQ_2,-1,1
6835,draw,0,0
6836,draw,0,0
6837,draw,0,0
6838,draw,0,0
6839,draw,0,0
6840,draw,0,0
6841,draw,0,0
6842,draw,0,0
6843,draw,0,0
6844,draw,0,0
6845,draw,0,0
6846,draw,0,0
6847,draw,0,0
6848,draw,0,0
6849,draw,0,0
6850,draw,0,0
6851,draw,0,0
6852,draw,0,0
6853,draw,0,0
6854,draw,0,0
6855,draw,0,0
6856,draw,0,0
6857,draw,0,0
6858,draw,0,0
6859,draw,0,0
6860,draw,0,0
6861,MinimaxQ_2,-1,1
6862,MinimaxQ,1,-1
6863,MinimaxQ_2,-1,1
6864,MinimaxQ_2,-1,1
6865,MinimaxQ,1,-1
6866,MinimaxQ,1,-1
6867,draw,0,0
6868,draw,0,0
6869,MinimaxQ_2,-1,1
6870,MinimaxQ,1,-1
6871,draw,0,0
6872,draw,0,0
6873,draw,0,0
6874,draw,0,0
6875,draw,0,0
6876,draw,0,0
6877,MinimaxQ_2,-1,1
6878,draw,0,0
6879,draw,0,0
6880,draw,0,0
6881,draw,0,0
6882,MinimaxQ,1,-1
6883,draw,0,0
6884,draw,0,0
6885,draw,0,0
6886,draw,0,0
6887,draw,0,0
6888,draw,0,0
6889,draw,0,0
6890,draw,0,0
6891,draw,0,0
6892,draw,0,0
6893,draw,0,0
6894,MinimaxQ_2,-1,1
6895,MinimaxQ_2,-1,1
6896,draw,0,0
6897,draw,0,0
6898,draw,0,0
6899,draw,0,0
6900,draw,0,0
6901,draw,0,0
6902,draw,0,0
6903,draw,0,0
6904,draw,0,0
6905,draw,0,0
6906,draw,0,0
6907,draw,0,0
6908,draw,0,0
6909,draw,0,0
6910,draw,0,0
6911,MinimaxQ_2,-1,1
6912,draw,0,0
6913,draw,0,0
6914,draw,0,0
6915,draw,0,0
6916,draw,0,0
6917,draw,0,0
6918,draw,0,0
6919,draw,0,0
6920,draw,0,0
6921,draw,0,0
6922,draw,0,0
6923,draw,0,0
6924,draw,0,0
6925,draw,0,0
6926,draw,0,0
6927,draw,0,0
6928,draw,0,0
6929,draw,0,0
6930,draw,0,0
6931,draw,0,0
6932,draw,0,0
6933,draw,0,0
6934,draw,0,0
6935,draw,0,0
6936,draw,0,0
6937,draw,0,0
6938,draw,0,0
6939,draw,0,0
6940,MinimaxQ,1,-1
6941,draw,0,0
6942,draw,0,0
6943,draw,0,0
6944,draw,0,0
6945,draw,0,0
6946,draw,0,0
6947,draw,0,0
6948,draw,0,0
6949,draw,0,0
6950,draw,0,0
6951,draw,0,0
6952,MinimaxQ_2,-1,1
6953,draw,0,0
6954,draw,0,0
6955,draw,0,0
6956,draw,0,0
6957,draw,0,0
6958,MinimaxQ,1,-1
6959,draw,0,0
6960,draw,0,0
6961,draw,0,0
6962,draw,0,0
6963,MinimaxQ_2,-1,1
6964,MinimaxQ,1,-1
6965,draw,0,0
6966,draw,0,0
6967,MinimaxQ,1,-1
6968,draw,0,0
6969,draw,0,0
6970,draw,0,0
6971,draw,0,0
6972,draw,0,0
6973,draw,0,0
6974,draw,0,0
6975,MinimaxQ_2,-1,1
6976,draw,0,0
6977,draw,0,0
6978,draw,0,0
6979,draw,0,0
6980,draw,0,0
6981,MinimaxQ_2,-1,1
6982,draw,0,0
6983,draw,0,0
6984,draw,0,0
6985,draw,0,0
6986,MinimaxQ_2,-1,1
6987,draw,0,0
6988,draw,0,0
6989,draw,0,0
6990,MinimaxQ_2,-1,1
6991,draw,0,0
6992,MinimaxQ_2,-1,1
6993,draw,0,0
6994,MinimaxQ_2,-1,1
6995,draw,0,0
6996,MinimaxQ,1,-1
6997,draw,0,0
6998,draw,0,0
6999,draw,0,0
7000,draw,0,0
7001,draw,0,0
7002,draw,0,0
7003,draw,0,0
7004,draw,0,0
7005,draw,0,0
7006,draw,0,0
7007,draw,0,0
7008,draw,0,0
7009,draw,0,0
7010,draw,0,0
7011,draw,0,0
7012,MinimaxQ_2,-1,1
7013,draw,0,0
7014,draw,0,0
7015,draw,0,0
7016,draw,0,0
7017,MinimaxQ,1,-1
7018,draw,0,0
7019,draw,0,0
7020,draw,0,0
7021,draw,0,0
7022,draw,0,0
7023,draw,0,0
7024,MinimaxQ_2,-1,1
7025,draw,0,0
7026,MinimaxQ,1,-1
7027,draw,0,0
7028,draw,0,0
7029,draw,0,0
7030,draw,0,0
7031,draw,0,0
7032,draw,0,0
7033,draw,0,0
7034,draw,0,0
7035,draw,0,0
7036,draw,0,0
7037,draw,0,0
7038,MinimaxQ_2,-1,1
7039,draw,0,0
7040,draw,0,0
7041,draw,0,0
7042,draw,0,0
7043,MinimaxQ_2,-1,1
7044,draw,0,0
7045,MinimaxQ_2,-1,1
7046,draw,0,0
7047,draw,0,0
7048,draw,0,0
7049,MinimaxQ_2,-1,1
7050,draw,0,0
7051,MinimaxQ,1,-1
7052,draw,0,0
7053,MinimaxQ,1,-1
7054,draw,0,0
7055,draw,0,0
7056,MinimaxQ_2,-1,1
7057,draw,0,0
7058,draw,0,0
7059,draw,0,0
7060,draw,0,0
7061,draw,0,0
7062,draw,0,0
7063,draw,0,0
7064,draw,0,0
7065,MinimaxQ_2,-1,1
7066,draw,0,0
7067,MinimaxQ,1,-1
7068,MinimaxQ,1,-1
7069,draw,0,0
7070,MinimaxQ_2,-1,1
7071,draw,0,0
7072,draw,0,0
7073,draw,0,0
7074,draw,0,0
7075,draw,0,0
7076,draw,0,0
7077,draw,0,0
7078,draw,0,0
7079,draw,0,0
7080,MinimaxQ_2,-1,1
7081,draw,0,0
7082,draw,0,0
7083,draw,0,0
7084,draw,0,0
7085,draw,0,0
7086,draw,0,0
7087,draw,0,0
7088,draw,0,0
7089,draw,0,0
7090,draw,0,0
7091,draw,0,0
7092,draw,0,0
7093,draw,0,0
7094,draw,0,0
7095,draw,0,0
7096,draw,0,0
7097,draw,0,0
7098,draw,0,0
7099,draw,0,0
7100,draw,0,0
7101,draw,0,0
7102,draw,0,0
7103,draw,0,0
7104,draw,0,0
7105,draw,0,0
7106,draw,0,0
7107,draw,0,0
7108,MinimaxQ,1,-1
7109,draw,0,0
7110,MinimaxQ_2,-1,1
7111,draw,0,0
7112,draw,0,0
7113,draw,0,0
7114,draw,0,0
7115,draw,0,0
7116,draw,0,0
7117,draw,0,0
7118,draw,0,0
7119,draw,0,0
7120,draw,0,0
7121,draw,0,0
7122,draw,0,0
7123,draw,0,0
7124,draw,0,0
7125,draw,0,0
7126,draw,0,0
7127,draw,0,0
7128,draw,0,0
7129,draw,0,0
7130,draw,0,0
7131,draw,0,0
7132,MinimaxQ,1,-1
7133,draw,0,0
7134,draw,0,0
7135,draw,0,0
7136,MinimaxQ,1,-1
7137,draw,0,0
7138,draw,0,0
7139,draw,0,0
7140,draw,0,0
7141,draw,0,0
7142,draw,0,0
7143,MinimaxQ_2,-1,1
7144,draw,0,0
7145,draw,0,0
7146,draw,0,0
7147,MinimaxQ,1,-1
7148,MinimaxQ,1,-1
7149,draw,0,0
7150,draw,0,0
7151,draw,0,0
7152,MinimaxQ_2,-1,1
7153,draw,0,0
7154,MinimaxQ_2,-1,1
7155,draw,0,0
7156,draw,0,0
7157,draw,0,0
7158,MinimaxQ,1,-1
7159,draw,0,0
7160,draw,0,0
7161,draw,0,0
7162,MinimaxQ_2,-1,1
7163,draw,0,0
7164,draw,0,0
7165,draw,0,0
7166,draw,0,0
7167,draw,0,0
7168,draw,0,0
7169,MinimaxQ,1,-1
7170,draw,0,0
7171,draw,0,0
7172,draw,0,0
7173,draw,0,0
7174,draw,0,0
7175,draw,0,0
7176,draw,0,0
7177,draw,0,0
7178,draw,0,0
7179,MinimaxQ,1,-1
7180,draw,0,0
7181,draw,0,0
7182,draw,0,0
7183,draw,0,0
7184,MinimaxQ,1,-1
7185,draw,0,0
7186,draw,0,0
7187,draw,0,0
7188,draw,0,0
7189,draw,0,0
7190,draw,0,0
7191,draw,0,0
7192,draw,0,0
7193,draw,0,0
7194,draw,0,0
7195,draw,0,0
7196,draw,0,0
7197,MinimaxQ,1,-1
7198,draw,0,0
7199,draw,0,0
7200,draw,0,0
7201,draw,0,0
7202,MinimaxQ,1,-1
7203,MinimaxQ,1,-1
7204,draw,0,0
7205,draw,0,0
7206,draw,0,0
7207,draw,0,0
7208,draw,0,0
7209,draw,0,0
7210,draw,0,0
7211,MinimaxQ_2,-1,1
7212,draw,0,0
7213,draw,0,0
7214,draw,0,0
7215,MinimaxQ_2,-1,1
7216,draw,0,0
7217,draw,0,0
7218,draw,0,0
7219,draw,0,0
7220,draw,0,0
7221,draw,0,0
7222,draw,0,0
7223,draw,0,0
7224,MinimaxQ_2,-1,1
7225,MinimaxQ_2,-1,1
7226,MinimaxQ_2,-1,1
7227,draw,0,0
7228,MinimaxQ_2,-1,1
7229,MinimaxQ_2,-1,1
7230,draw,0,0
7231,draw,0,0
7232,draw,0,0
7233,draw,0,0
7234,draw,0,0
7235,draw,0,0
7236,draw,0,0
7237,draw,0,0
7238,draw,0,0
7239,draw,0,0
7240,draw,0,0
7241,MinimaxQ_2,-1,1
7242,MinimaxQ_2,-1,1
7243,MinimaxQ_2,-1,1
7244,draw,0,0
7245,draw,0,0
7246,draw,0,0
7247,draw,0,0
7248,draw,0,0
7249,draw,0,0
7250,MinimaxQ,1,-1
7251,draw,0,0
7252,draw,0,0
7253,draw,0,0
7254,draw,0,0
7255,draw,0,0
7256,MinimaxQ,1,-1
7257,draw,0,0
7258,draw,0,0
7259,draw,0,0
7260,MinimaxQ_2,-1,1
7261,draw,0,0
7262,MinimaxQ_2,-1,1
7263,draw,0,0
7264,draw,0,0
7265,draw,0,0
7266,draw,0,0
7267,draw,0,0
7268,MinimaxQ_2,-1,1
7269,draw,0,0
7270,draw,0,0
7271,draw,0,0
7272,draw,0,0
7273,draw,0,0
7274,draw,0,0
7275,MinimaxQ_2,-1,1
7276,draw,0,0
7277,draw,0,0
7278,draw,0,0
7279,draw,0,0
7280,draw,0,0
7281,MinimaxQ_2,-1,1
7282,draw,0,0
7283,draw,0,0
7284,MinimaxQ_2,-1,1
7285,draw,0,0
7286,draw,0,0
7287,draw,0,0
7288,draw,0,0
7289,draw,0,0
7290,draw,0,0
7291,draw,0,0
7292,draw,0,0
7293,MinimaxQ_2,-1,1
7294,draw,0,0
7295,draw,0,0
7296,draw,0,0
7297,draw,0,0
7298,draw,0,0
7299,draw,0,0
7300,draw,0,0
7301,draw,0,0
7302,draw,0,0
7303,draw,0,0
7304,draw,0,0
7305,draw,0,0
7306,draw,0,0
7307,draw,0,0
7308,draw,0,0
7309,draw,0,0
7310,draw,0,0
7311,draw,0,0
7312,draw,0,0
7313,draw,0,0
7314,draw,0,0
7315,draw,0,0
7316,draw,0,0
7317,draw,0,0
7318,draw,0,0
7319,MinimaxQ,1,-1
7320,draw,0,0
7321,draw,0,0
7322,draw,0,0
7323,draw,0,0
7324,MinimaxQ,1,-1
7325,draw,0,0
7326,draw,0,0
7327,draw,0,0
7328,draw,0,0
7329,draw,0,0
7330,draw,0,0
7331,draw,0,0
7332,draw,0,0
7333,draw,0,0
7334,draw,0,0
7335,draw,0,0
7336,MinimaxQ,1,-1
7337,draw,0,0
7338,MinimaxQ_2,-1,1
7339,draw,0,0
7340,draw,0,0
7341,draw,0,0
7342,draw,0,0
7343,draw,0,0
7344,draw,0,0
7345,MinimaxQ_2,-1,1
7346,draw,0,0
7347,draw,0,0
7348,draw,0,0
7349,MinimaxQ_2,-1,1
7350,draw,0,0
7351,draw,0,0
7352,draw,0,0
7353,draw,0,0
7354,draw,0,0
7355,draw,0,0
7356,draw,0,0
7357,draw,0,0
7358,draw,0,0
7359,draw,0,0
7360,draw,0,0
7361,draw,0,0
7362,draw,0,0
7363,draw,0,0
7364,draw,0,0
7365,draw,0,0
7366,draw,0,0
7367,MinimaxQ,1,-1
7368,MinimaxQ_2,-1,1
7369,draw,0,0
7370,MinimaxQ_2,-1,1
7371,draw,0,0
7372,draw,0,0
7373,draw,0,0
7374,draw,0,0
7375,draw,0,0
7376,draw,0,0
7377,draw,0,0
7378,draw,0,0
7379,draw,0,0
7380,draw,0,0
7381,draw,0,0
7382,draw,0,0
7383,MinimaxQ,1,-1
7384,draw,0,0
7385,MinimaxQ_2,-1,1
7386,draw,0,0
7387,draw,0,0
7388,draw,0,0
7389,draw,0,0
7390,draw,0,0
7391,draw,0,0
7392,draw,0,0
7393,draw,0,0
7394,MinimaxQ,1,-1
7395,draw,0,0
7396,draw,0,0
7397,draw,0,0
7398,draw,0,0
7399,MinimaxQ,1,-1
7400,draw,0,0
7401,draw,0,0
7402,draw,0,0
7403,draw,0,0
7404,draw,0,0
7405,draw,0,0
7406,draw,0,0
7407,draw,0,0
7408,draw,0,0
7409,draw,0,0
7410,draw,0,0
7411,draw,0,0
7412,draw,0,0
7413,draw,0,0
7414,draw,0,0
7415,draw,0,0
7416,draw,0,0
7417,draw,0,0
7418,draw,0,0
7419,draw,0,0
7420,draw,0,0
7421,draw,0,0
7422,draw,0,0
7423,MinimaxQ_2,-1,1
7424,MinimaxQ_2,-1,1
7425,draw,0,0
7426,MinimaxQ,1,-1
7427,draw,0,0
7428,draw,0,0
7429,draw,0,0
7430,draw,0,0
7431,draw,0,0
7432,draw,0,0
7433,draw,0,0
7434,draw,0,0
7435,MinimaxQ_2,-1,1
7436,draw,0,0
7437,draw,0,0
7438,draw,0,0
7439,draw,0,0
7440,MinimaxQ,1,-1
7441,MinimaxQ_2,-1,1
7442,draw,0,0
7443,draw,0,0
7444,draw,0,0
7445,draw,0,0
7446,draw,0,0
7447,draw,0,0
7448,draw,0,0
7449,draw,0,0
7450,draw,0,0
7451,draw,0,0
7452,draw,0,0
7453,draw,0,0
7454,draw,0,0
7455,draw,0,0
7456,draw,0,0
7457,draw,0,0
7458,MinimaxQ_2,-1,1
7459,draw,0,0
7460,draw,0,0
7461,draw,0,0
7462,draw,0,0
7463,draw,0,0
7464,draw,0,0
7465,draw,0,0
7466,draw,0,0
7467,draw,0,0
7468,draw,0,0
7469,MinimaxQ,1,-1
7470,draw,0,0
7471,MinimaxQ_2,-1,1
7472,MinimaxQ_2,-1,1
7473,MinimaxQ,1,-1
7474,draw,0,0
7475,draw,0,0
7476,draw,0,0
7477,draw,0,0
7478,draw,0,0
7479,draw,0,0
7480,draw,0,0
7481,MinimaxQ_2,-1,1
7482,draw,0,0
7483,draw,0,0
7484,draw,0,0
7485,draw,0,0
7486,MinimaxQ_2,-1,1
7487,MinimaxQ_2,-1,1
7488,MinimaxQ,1,-1
7489,draw,0,0
7490,MinimaxQ,1,-1
7491,draw,0,0
7492,draw,0,0
7493,draw,0,0
7494,draw,0,0
7495,draw,0,0
7496,draw,0,0
7497,draw,0,0
7498,MinimaxQ,1,-1
7499,draw,0,0
7500,MinimaxQ,1,-1
7501,draw,0,0
7502,draw,0,0
7503,draw,0,0
7504,MinimaxQ_2,-1,1
7505,draw,0,0
7506,draw,0,0
7507,MinimaxQ_2,-1,1
7508,MinimaxQ,1,-1
7509,draw,0,0
7510,draw,0,0
7511,draw,0,0
7512,draw,0,0
7513,MinimaxQ_2,-1,1
7514,MinimaxQ_2,-1,1
7515,draw,0,0
7516,draw,0,0
7517,draw,0,0
7518,draw,0,0
7519,draw,0,0
7520,draw,0,0
7521,MinimaxQ,1,-1
7522,draw,0,0
7523,draw,0,0
7524,draw,0,0
7525,draw,0,0
7526,draw,0,0
7527,draw,0,0
7528,MinimaxQ,1,-1
7529,draw,0,0
7530,draw,0,0
7531,draw,0,0
7532,draw,0,0
7533,draw,0,0
7534,draw,0,0
7535,draw,0,0
7536,draw,0,0
7537,draw,0,0
7538,draw,0,0
7539,draw,0,0
7540,MinimaxQ_2,-1,1
7541,draw,0,0
7542,draw,0,0
7543,MinimaxQ_2,-1,1
7544,MinimaxQ_2,-1,1
7545,draw,0,0
7546,draw,0,0
7547,draw,0,0
7548,draw,0,0
7549,draw,0,0
7550,draw,0,0
7551,draw,0,0
7552,draw,0,0
7553,draw,0,0
7554,draw,0,0
7555,draw,0,0
7556,MinimaxQ_2,-1,1
7557,draw,0,0
7558,draw,0,0
7559,draw,0,0
7560,draw,0,0
7561,draw,0,0
7562,MinimaxQ,1,-1
7563,draw,0,0
7564,draw,0,0
7565,draw,0,0
7566,draw,0,0
7567,draw,0,0
7568,draw,0,0
7569,draw,0,0
7570,draw,0,0
7571,MinimaxQ,1,-1
7572,draw,0,0
7573,draw,0,0
7574,draw,0,0
7575,draw,0,0
7576,draw,0,0
7577,draw,0,0
7578,draw,0,0
7579,draw,0,0
7580,draw,0,0
7581,draw,0,0
7582,draw,0,0
7583,MinimaxQ_2,-1,1
